player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Mirko Sacher (D),Krefeld Pinguine,34,2,12,14,0.41,2,5,https://www.eliteprospects.com/player/35365/mirko-sacher,2021-2022,del,Mirko Sacher (D),D
Charlie Jahnke (F),Nürnberg Ice Tigers,49,2,12,14,0.29,8,-8,https://www.eliteprospects.com/player/135867/charlie-jahnke,2021-2022,del,Charlie Jahnke (F),F
Tim Schüle (D),Bietigheim Steelers,54,1,13,14,0.26,22,-18,https://www.eliteprospects.com/player/17643/tim-schule,2021-2022,del,Tim Schüle (D),D
T.J. Trevelyan (LW),Augsburger Panther,35,10,3,13,0.37,12,-2,https://www.eliteprospects.com/player/9735/t.j.-trevelyan,2021-2022,del,T.J. Trevelyan (LW),LW
Sven Ziegler (RW),Iserlohn Roosters,52,9,4,13,0.25,8,-5,https://www.eliteprospects.com/player/42740/sven-ziegler,2021-2022,del,Sven Ziegler (RW),RW
Sebastian Furchner (LW/RW),Grizzlys Wolfsburg,45,8,5,13,0.29,14,4,https://www.eliteprospects.com/player/22312/sebastian-furchner,2021-2022,del,Sebastian Furchner (LW/RW),LW/RW
Korbinian Holzer (D),Adler Mannheim,37,7,6,13,0.35,48,9,https://www.eliteprospects.com/player/12276/korbinian-holzer,2021-2022,del,Korbinian Holzer (D),D
Filip Varejcka (F),EHC München,41,6,7,13,0.32,14,4,https://www.eliteprospects.com/player/317380/filip-varejcka,2021-2022,del,Filip Varejcka (F),F
Brent Raedeke (LW/C),Iserlohn Roosters,41,6,7,13,0.32,24,1,https://www.eliteprospects.com/player/14740/brent-raedeke,2021-2022,del,Brent Raedeke (LW/C),LW/C
Guillaume Naud (D/LW),Bietigheim Steelers,39,5,8,13,0.33,29,4,https://www.eliteprospects.com/player/45277/guillaume-naud,2021-2022,del,Guillaume Naud (D/LW),D/LW
Daryl Boyle (D),EHC München,48,5,8,13,0.27,16,10,https://www.eliteprospects.com/player/15126/daryl-boyle,2021-2022,del,Daryl Boyle (D),D
Maximilian Daubner (D),EHC München,50,5,8,13,0.26,16,9,https://www.eliteprospects.com/player/86655/maximilian-daubner,2021-2022,del,Maximilian Daubner (D),D
Arturs Kulda (D),Krefeld Pinguine,55,4,9,13,0.24,30,-24,https://www.eliteprospects.com/player/11357/arturs-kulda,2021-2022,del,Arturs Kulda (D),D
Niclas Burström (D),Schwenninger Wild Wings,37,3,10,13,0.35,36,-1,https://www.eliteprospects.com/player/7281/niclas-burstrom,2021-2022,del,Niclas Burström (D),D
Hubert Labrie (D),Iserlohn Roosters,48,3,10,13,0.27,70,3,https://www.eliteprospects.com/player/18794/hubert-labrie,2021-2022,del,Hubert Labrie (D),D
Andrew Bodnarchuk (D),Nürnberg Ice Tigers,42,2,11,13,0.31,93,16,https://www.eliteprospects.com/player/12279/andrew-bodnarchuk,2021-2022,del,Andrew Bodnarchuk (D),D
Cody Lampl (D),Straubing Tigers,46,2,11,13,0.28,64,12,https://www.eliteprospects.com/player/34452/cody-lampl,2021-2022,del,Cody Lampl (D),D
Nicholas B. Jensen (D/C),Eisbären Berlin,48,2,11,13,0.27,44,14,https://www.eliteprospects.com/player/6635/nicholas-b.-jensen,2021-2022,del,Nicholas B. Jensen (D/C),D/C
Marcus Weber (D),Nürnberg Ice Tigers,46,1,12,13,0.28,47,11,https://www.eliteprospects.com/player/43599/marcus-weber,2021-2022,del,Marcus Weber (D),D
Lucas Dumont (F),Kölner Haie,43,9,3,12,0.28,12,0,https://www.eliteprospects.com/player/89917/lucas-dumont,2021-2022,del,Lucas Dumont (F),F
Alexander Oblinger (RW),Kölner Haie,48,8,4,12,0.25,57,-18,https://www.eliteprospects.com/player/28743/alexander-oblinger,2021-2022,del,Alexander Oblinger (RW),RW
Norman Hauner (C/RW),Bietigheim Steelers,37,7,5,12,0.32,18,-9,https://www.eliteprospects.com/player/22411/norman-hauner,2021-2022,del,Norman Hauner (C/RW),C/RW
David Wolf (LW/RW),Adler Mannheim,33,6,6,12,0.36,43,6,https://www.eliteprospects.com/player/28745/david-wolf,2021-2022,del,David Wolf (LW/RW),LW/RW
Eduard Lewandowski (RW),Krefeld Pinguine,40,6,6,12,0.30,10,-10,https://www.eliteprospects.com/player/18838/eduard-lewandowski,2021-2022,del,Eduard Lewandowski (RW),RW
Maximilian Gläßl (D),Krefeld Pinguine,51,4,8,12,0.24,51,-21,https://www.eliteprospects.com/player/92641/maximilian-gla%C3%9Fl,2021-2022,del,Maximilian Gläßl (D),D
Vladimír Eminger (D),Fischtown Pinguins,53,4,8,12,0.23,28,7,https://www.eliteprospects.com/player/70378/vladimir-eminger,2021-2022,del,Vladimír Eminger (D),D
Thomas Valkvæ Olsen (RW/LW),Krefeld Pinguine,36,3,9,12,0.33,2,-11,https://www.eliteprospects.com/player/52031/thomas-valkv%C3%A6-olsen,2021-2022,del,Thomas Valkvæ Olsen (RW/LW),RW/LW
Johannes Huß (D),Schwenninger Wild Wings,47,3,9,12,0.26,47,5,https://www.eliteprospects.com/player/215249/johannes-hu%C3%9F,2021-2022,del,Johannes Huß (D),D
Ryan Button (D),Grizzlys Wolfsburg,52,3,9,12,0.23,17,13,https://www.eliteprospects.com/player/32780/ryan-button,2021-2022,del,Ryan Button (D),D
Henry Haase (D),Augsburger Panther,51,2,10,12,0.24,34,-1,https://www.eliteprospects.com/player/42727/henry-haase,2021-2022,del,Henry Haase (D),D
Mitchell Heard (C),Bietigheim Steelers,19,7,4,11,0.58,19,-8,https://www.eliteprospects.com/player/45566/mitchell-heard,2021-2022,del,Mitchell Heard (C),C
Jonas Enlund (LW/C),Grizzlys Wolfsburg,32,6,5,11,0.34,10,12,https://www.eliteprospects.com/player/8067/jonas-enlund,2021-2022,del,Jonas Enlund (LW/C),LW/C
Parker Tuomie (RW),totals,48,5,6,11,0.23,6,-10,https://www.eliteprospects.com/player/72683/parker-tuomie,2021-2022,del,Parker Tuomie (RW),RW
T.J. Mulock (RW),Straubing Tigers,54,4,7,11,0.20,16,0,https://www.eliteprospects.com/player/12390/t.j.-mulock,2021-2022,del,T.J. Mulock (RW),RW
Dominik Bokk (RW/LW),Eisbären Berlin,14,3,8,11,0.79,4,2,https://www.eliteprospects.com/player/259973/dominik-bokk,2021-2022,del,Dominik Bokk (RW/LW),RW/LW
Fabio Pfohl (D/C),Grizzlys Wolfsburg,37,3,8,11,0.30,37,-2,https://www.eliteprospects.com/player/85174/fabio-pfohl,2021-2022,del,Fabio Pfohl (D/C),D/C
Morgan Ellis (D),Eisbären Berlin,50,2,9,11,0.22,31,8,https://www.eliteprospects.com/player/37281/morgan-ellis,2021-2022,del,Morgan Ellis (D),D
Julian Chrobot (F),Kölner Haie,41,1,10,11,0.27,8,1,https://www.eliteprospects.com/player/320972/julian-chrobot,2021-2022,del,Julian Chrobot (F),F
Samuel Soramies (F),ERC Ingolstadt,54,7,3,10,0.19,18,3,https://www.eliteprospects.com/player/148127/samuel-soramies,2021-2022,del,Samuel Soramies (F),F
Paul Bittner (LW),Düsseldorfer EG,29,6,4,10,0.34,0,-5,https://www.eliteprospects.com/player/216874/paul-bittner,2021-2022,del,Paul Bittner (LW),LW
Jerome Flaake (RW),ERC Ingolstadt,41,6,4,10,0.24,6,-13,https://www.eliteprospects.com/player/11844/jerome-flaake,2021-2022,del,Jerome Flaake (RW),RW
Cedric Schiemenz (C),Düsseldorfer EG,48,6,4,10,0.21,8,-6,https://www.eliteprospects.com/player/243311/cedric-schiemenz,2021-2022,del,Cedric Schiemenz (C),C
Justin Schütz (LW),EHC München,40,5,5,10,0.25,14,9,https://www.eliteprospects.com/player/238113/justin-schutz,2021-2022,del,Justin Schütz (LW),LW
Manuel Wiederer (C),Eisbären Berlin,51,5,5,10,0.20,18,4,https://www.eliteprospects.com/player/86675/manuel-wiederer,2021-2022,del,Manuel Wiederer (C),C
Anders Krogsgaard (D),Fischtown Pinguins,20,4,6,10,0.50,6,3,https://www.eliteprospects.com/player/148403/anders-krogsgaard,2021-2022,del,Anders Krogsgaard (D),D
Boaz Bassen (F/D),Schwenninger Wild Wings,46,4,6,10,0.22,26,-16,https://www.eliteprospects.com/player/481783/boaz-bassen,2021-2022,del,Boaz Bassen (F/D),F/D
Zach Sill (C/LW),Kölner Haie,44,3,7,10,0.23,18,-14,https://www.eliteprospects.com/player/35624/zach-sill,2021-2022,del,Zach Sill (C/LW),C/LW
Markus Vikingstad (F),Fischtown Pinguins,54,3,7,10,0.19,8,-11,https://www.eliteprospects.com/player/321375/markus-vikingstad,2021-2022,del,Markus Vikingstad (F),F
Leon Hüttl (D),ERC Ingolstadt,52,2,8,10,0.19,8,7,https://www.eliteprospects.com/player/317373/leon-huttl,2021-2022,del,Leon Hüttl (D),D
Marco Baßler (RW),totals,40,1,9,10,0.25,0,4,https://www.eliteprospects.com/player/257661/marco-ba%C3%9Fler,2021-2022,del,Marco Baßler (RW),RW
Patrick Sieloff (D),Kölner Haie,42,1,9,10,0.24,53,-6,https://www.eliteprospects.com/player/94254/patrick-sieloff,2021-2022,del,Patrick Sieloff (D),D
Bernhard Ebner (D),Düsseldorfer EG,43,1,9,10,0.23,16,-6,https://www.eliteprospects.com/player/17627/bernhard-ebner,2021-2022,del,Bernhard Ebner (D),D
Pascal Zerressen (D),Kölner Haie,54,1,9,10,0.19,32,-9,https://www.eliteprospects.com/player/42705/pascal-zerressen,2021-2022,del,Pascal Zerressen (D),D
David McIntyre (C/W),Kölner Haie,14,4,5,9,0.64,6,2,https://www.eliteprospects.com/player/12282/david-mcintyre,2021-2022,del,David McIntyre (C/W),C/W
Luis Üffing (F),Kölner Haie,44,4,5,9,0.20,6,-4,https://www.eliteprospects.com/player/267995/luis-uffing,2021-2022,del,Luis Üffing (F),F
Niklas Postel (F),Düsseldorfer EG,45,4,5,9,0.20,16,-6,https://www.eliteprospects.com/player/258063/niklas-postel,2021-2022,del,Niklas Postel (F),F
Oliver Mebus (D),Nürnberg Ice Tigers,40,2,7,9,0.23,30,-12,https://www.eliteprospects.com/player/43363/oliver-mebus,2021-2022,del,Oliver Mebus (D),D
René Schoofs (D/F),Bietigheim Steelers,53,2,7,9,0.17,8,-9,https://www.eliteprospects.com/player/27243/rene-schoofs,2021-2022,del,René Schoofs (D/F),D/F
Wade Bergman (D),Augsburger Panther,29,1,8,9,0.31,34,8,https://www.eliteprospects.com/player/39638/wade-bergman,2021-2022,del,Wade Bergman (D),D
Benedikt Kohl (D),Straubing Tigers,43,1,8,9,0.21,12,-11,https://www.eliteprospects.com/player/20917/benedikt-kohl,2021-2022,del,Benedikt Kohl (D),D
Patch Alber (D),Fischtown Pinguins,51,1,8,9,0.18,22,-13,https://www.eliteprospects.com/player/33921/patch-alber,2021-2022,del,Patch Alber (D),D
Peter Trska (D),Fischtown Pinguins,32,0,9,9,0.28,22,-9,https://www.eliteprospects.com/player/66016/peter-trska,2021-2022,del,Peter Trska (D),D
Max Prommersberger (D),Bietigheim Steelers,49,0,9,9,0.18,36,-1,https://www.eliteprospects.com/player/32973/max-prommersberger,2021-2022,del,Max Prommersberger (D),D
Daniel Pfaffengut (C),Schwenninger Wild Wings,50,8,0,8,0.16,14,-14,https://www.eliteprospects.com/player/93687/daniel-pfaffengut,2021-2022,del,Daniel Pfaffengut (C),C
Josh Samanski (C/LW),Straubing Tigers,42,7,1,8,0.19,14,5,https://www.eliteprospects.com/player/427110/josh-samanski,2021-2022,del,Josh Samanski (C/LW),C/LW
Davis Koch (C/RW),ERC Ingolstadt,28,4,4,8,0.29,6,5,https://www.eliteprospects.com/player/247141/davis-koch,2021-2022,del,Davis Koch (C/RW),C/RW
Justin Volek (LW/C),Krefeld Pinguine,50,4,4,8,0.16,8,-20,https://www.eliteprospects.com/player/339127/justin-volek,2021-2022,del,Justin Volek (LW/C),LW/C
Magnus Eisenmenger (C/W),Augsburger Panther,52,4,4,8,0.15,10,-7,https://www.eliteprospects.com/player/274243/magnus-eisenmenger,2021-2022,del,Magnus Eisenmenger (C/W),C/W
Florian Elias (C),Adler Mannheim,41,3,5,8,0.20,2,-3,https://www.eliteprospects.com/player/382170/florian-elias,2021-2022,del,Florian Elias (C),C
Jake Ustorf (F),Nürnberg Ice Tigers,42,3,5,8,0.19,10,-8,https://www.eliteprospects.com/player/310972/jake-ustorf,2021-2022,del,Jake Ustorf (F),F
Dennis Lobach (RW),Nürnberg Ice Tigers,48,3,5,8,0.17,10,-11,https://www.eliteprospects.com/player/259981/dennis-lobach,2021-2022,del,Dennis Lobach (RW),RW
Patrik Hersley (D),Krefeld Pinguine,19,2,6,8,0.42,4,-10,https://www.eliteprospects.com/player/1288/patrik-hersley,2021-2022,del,Patrik Hersley (D),D
Colin Ugbekile (D),Kölner Haie,35,2,6,8,0.23,32,0,https://www.eliteprospects.com/player/249331/colin-ugbekile,2021-2022,del,Colin Ugbekile (D),D
Luca Zitterbart (D/F),Düsseldorfer EG,32,1,7,8,0.25,16,-4,https://www.eliteprospects.com/player/202534/luca-zitterbart,2021-2022,del,Luca Zitterbart (D/F),D/F
Benedikt Schopper (D),Straubing Tigers,41,1,7,8,0.20,31,9,https://www.eliteprospects.com/player/17877/benedikt-schopper,2021-2022,del,Benedikt Schopper (D),D
Björn Krupp (D),Grizzlys Wolfsburg,47,1,7,8,0.17,29,8,https://www.eliteprospects.com/player/18632/bjorn-krupp,2021-2022,del,Björn Krupp (D),D
Niklas Heinzinger (D),Düsseldorfer EG,52,1,7,8,0.15,8,-15,https://www.eliteprospects.com/player/317371/niklas-heinzinger,2021-2022,del,Niklas Heinzinger (D),D
John Rogl (D),Augsburger Panther,44,0,8,8,0.18,10,-11,https://www.eliteprospects.com/player/117473/john-rogl,2021-2022,del,John Rogl (D),D
Leon Niederberger (LW),Krefeld Pinguine,37,5,2,7,0.19,6,-9,https://www.eliteprospects.com/player/94115/leon-niederberger,2021-2022,del,Leon Niederberger (LW),LW
Sebastian Streu (C),Eisbären Berlin,49,4,3,7,0.14,6,3,https://www.eliteprospects.com/player/288377/sebastian-streu,2021-2022,del,Sebastian Streu (C),C
