player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Lukas Doudera (D),HC Litvínov,38,1,4,5,0.13,10,2,https://www.eliteprospects.com/player/161932/lukas-doudera,2019-2020,czechia,Lukas Doudera (D),D
Jan Svrcek (D),HC Olomouc,46,1,4,5,0.11,30,2,https://www.eliteprospects.com/player/23869/jan-svrcek,2019-2020,czechia,Jan Svrcek (D),D
Silvester Kusko (C/LW),HC Kometa Brno,49,1,4,5,0.10,14,-2,https://www.eliteprospects.com/player/150085/silvester-kusko,2019-2020,czechia,Silvester Kusko (C/LW),C/LW
Michal Barinka (D),Rytíři Kladno,49,1,4,5,0.10,26,-14,https://www.eliteprospects.com/player/9611/michal-barinka,2019-2020,czechia,Michal Barinka (D),D
Jan Výtisk (D),HC Vítkovice,46,0,5,5,0.11,28,2,https://www.eliteprospects.com/player/23422/jan-vytisk,2019-2020,czechia,Jan Výtisk (D),D
Martin Vyrubalik (D),HC Olomouc,52,0,5,5,0.10,30,-9,https://www.eliteprospects.com/player/23878/martin-vyrubalik,2019-2020,czechia,Martin Vyrubalik (D),D
Ondřej Machala (LW),HC Dynamo Pardubice,31,4,0,4,0.13,10,-2,https://www.eliteprospects.com/player/237070/ond%C5%99ej-machala,2019-2020,czechia,Ondřej Machala (LW),LW
Jiri Kurka (D),BK Mladá Boleslav,24,3,1,4,0.17,8,7,https://www.eliteprospects.com/player/115619/jiri-kurka,2019-2020,czechia,Jiri Kurka (D),D
Rostislav Martynek (LW),HC Oceláři Třinec,12,2,2,4,0.33,4,-2,https://www.eliteprospects.com/player/23418/rostislav-martynek,2019-2020,czechia,Rostislav Martynek (LW),LW
Jan Kloz (C),HC Dynamo Pardubice,12,2,2,4,0.33,6,-2,https://www.eliteprospects.com/player/10473/jan-kloz,2019-2020,czechia,Jan Kloz (C),C
Radek Pilař (F/D),Mountfield HK,16,2,2,4,0.25,0,1,https://www.eliteprospects.com/player/191118/radek-pila%C5%99,2019-2020,czechia,Radek Pilař (F/D),F/D
Roman Szturc (RW),totals,16,2,2,4,0.25,6,-4,https://www.eliteprospects.com/player/11831/roman-szturc,2019-2020,czechia,Roman Szturc (RW),RW
David Kofron (RW),HC Oceláři Třinec,24,2,2,4,0.17,2,-5,https://www.eliteprospects.com/player/236759/david-kofron,2019-2020,czechia,David Kofron (RW),RW
David Kvasnicka (D),HC Vítkovice,36,2,2,4,0.11,6,-19,https://www.eliteprospects.com/player/236494/david-kvasnicka,2019-2020,czechia,David Kvasnicka (D),D
Andrej Nestrasil (RW/C),HC Oceláři Třinec,2,1,3,4,2.00,0,2,https://www.eliteprospects.com/player/19353/andrej-nestrasil,2019-2020,czechia,Andrej Nestrasil (RW/C),RW/C
Vítězslav Bílek (LW),Rytíři Kladno,19,1,3,4,0.21,6,-1,https://www.eliteprospects.com/player/7531/vitezslav-bilek,2019-2020,czechia,Vítězslav Bílek (LW),LW
Pawel Zygmunt (RW),HC Litvínov,20,1,3,4,0.20,4,-3,https://www.eliteprospects.com/player/315536/pawel-zygmunt,2019-2020,czechia,Pawel Zygmunt (RW),RW
Jan Zahradnicek (D),HC Oceláři Třinec,22,1,3,4,0.18,6,2,https://www.eliteprospects.com/player/210783/jan-zahradnicek,2019-2020,czechia,Jan Zahradnicek (D),D
David Vitouch (C/LW),HC Sparta Praha,23,1,3,4,0.17,4,3,https://www.eliteprospects.com/player/388095/david-vitouch,2019-2020,czechia,David Vitouch (C/LW),C/LW
Karel Kubát (D),HC Litvínov,23,1,3,4,0.17,20,-15,https://www.eliteprospects.com/player/22678/karel-kubat,2019-2020,czechia,Karel Kubát (D),D
Petr Kolmann (D),Bílí Tygři Liberec,26,1,3,4,0.15,6,0,https://www.eliteprospects.com/player/28502/petr-kolmann,2019-2020,czechia,Petr Kolmann (D),D
Stepan Novotny (C/RW),HC Oceláři Třinec,26,1,3,4,0.15,8,5,https://www.eliteprospects.com/player/11833/stepan-novotny,2019-2020,czechia,Stepan Novotny (C/RW),C/RW
Jesse Dudas (D),HC Vítkovice,10,0,4,4,0.40,6,7,https://www.eliteprospects.com/player/11640/jesse-dudas,2019-2020,czechia,Jesse Dudas (D),D
Lukas Kovar (D),HC Vítkovice,20,0,4,4,0.20,10,1,https://www.eliteprospects.com/player/97235/lukas-kovar,2019-2020,czechia,Lukas Kovar (D),D
Michal Popelka (C),Berani Zlín,26,0,4,4,0.15,6,1,https://www.eliteprospects.com/player/129186/michal-popelka,2019-2020,czechia,Michal Popelka (C),C
Dalimil Mikyska (D),totals,37,0,4,4,0.11,2,4,https://www.eliteprospects.com/player/214925/dalimil-mikyska,2019-2020,czechia,Dalimil Mikyska (D),D
Tomas Valenta (D),HC Olomouc,43,0,4,4,0.09,2,-1,https://www.eliteprospects.com/player/70389/tomas-valenta,2019-2020,czechia,Tomas Valenta (D),D
Tomas Guman (RW),HC Vítkovice,31,3,0,3,0.10,6,-13,https://www.eliteprospects.com/player/216677/tomas-guman,2019-2020,czechia,Tomas Guman (RW),RW
Peter Jánský (LW),HC Litvínov,8,2,1,3,0.38,2,2,https://www.eliteprospects.com/player/17904/peter-jansky,2019-2020,czechia,Peter Jánský (LW),LW
Tomas Cerny (D),HC Vítkovice,13,2,1,3,0.23,0,1,https://www.eliteprospects.com/player/197957/tomas-cerny,2019-2020,czechia,Tomas Cerny (D),D
Michael Gaspar (D),Mountfield HK,14,2,1,3,0.21,0,-5,https://www.eliteprospects.com/player/236351/michael-gaspar,2019-2020,czechia,Michael Gaspar (D),D
Otakar Sik (LW),HC Energie Karlovy Vary,14,2,1,3,0.21,2,0,https://www.eliteprospects.com/player/298150/otakar-sik,2019-2020,czechia,Otakar Sik (LW),LW
Adam Kubík (LW),Mountfield HK,18,2,1,3,0.17,0,-5,https://www.eliteprospects.com/player/195020/adam-kubik,2019-2020,czechia,Adam Kubík (LW),LW
Martin Herman (C/LW),HC Plzeň,21,2,1,3,0.14,8,-3,https://www.eliteprospects.com/player/23436/martin-herman,2019-2020,czechia,Martin Herman (C/LW),C/LW
Akim Aliu (W/C/D),HC Litvínov,6,1,2,3,0.50,0,-1,https://www.eliteprospects.com/player/11116/akim-aliu,2019-2020,czechia,Akim Aliu (W/C/D),W/C/D
Adam Kremen (LW),HC Energie Karlovy Vary,9,1,2,3,0.33,2,3,https://www.eliteprospects.com/player/405775/adam-kremen,2019-2020,czechia,Adam Kremen (LW),LW
Sébastien Piché (D),HC Dynamo Pardubice,9,1,2,3,0.33,6,-8,https://www.eliteprospects.com/player/13612/sebastien-piche,2019-2020,czechia,Sébastien Piché (D),D
Tomas Vildumetz (C/RW),HC Energie Karlovy Vary,14,1,2,3,0.21,4,2,https://www.eliteprospects.com/player/193934/tomas-vildumetz,2019-2020,czechia,Tomas Vildumetz (C/RW),C/RW
Tomas Rolinek (LW),HC Dynamo Pardubice,17,1,2,3,0.18,8,2,https://www.eliteprospects.com/player/10859/tomas-rolinek,2019-2020,czechia,Tomas Rolinek (LW),LW
Marek Hecl (RW),HC Olomouc,19,1,2,3,0.16,4,-7,https://www.eliteprospects.com/player/225466/marek-hecl,2019-2020,czechia,Marek Hecl (RW),RW
David Stich (D),HC Litvínov,27,1,2,3,0.11,16,-4,https://www.eliteprospects.com/player/9280/david-stich,2019-2020,czechia,David Stich (D),D
Roman Vlach (C/LW),totals,31,1,2,3,0.10,16,-17,https://www.eliteprospects.com/player/19014/roman-vlach,2019-2020,czechia,Roman Vlach (C/LW),C/LW
Ivan Baranka (D),HC Kometa Brno,33,1,2,3,0.09,8,0,https://www.eliteprospects.com/player/9654/ivan-baranka,2019-2020,czechia,Ivan Baranka (D),D
Michal Gulasi (D),HC Kometa Brno,51,1,2,3,0.06,30,-1,https://www.eliteprospects.com/player/23408/michal-gulasi,2019-2020,czechia,Michal Gulasi (D),D
Marek Kvapil (LW/RW),HC Sparta Praha,4,0,3,3,0.75,4,2,https://www.eliteprospects.com/player/8640/marek-kvapil,2019-2020,czechia,Marek Kvapil (LW/RW),LW/RW
Conor Allen (D),Mountfield HK,8,0,3,3,0.38,2,0,https://www.eliteprospects.com/player/37994/conor-allen,2019-2020,czechia,Conor Allen (D),D
Edwin Hedberg (LW/RW),HC Litvínov,12,0,3,3,0.25,0,-6,https://www.eliteprospects.com/player/16833/edwin-hedberg,2019-2020,czechia,Edwin Hedberg (LW/RW),LW/RW
David Cienciala (LW/C),BK Mladá Boleslav,15,0,3,3,0.20,6,-3,https://www.eliteprospects.com/player/211718/david-cienciala,2019-2020,czechia,David Cienciala (LW/C),LW/C
Tomas Voracek (D),totals,45,0,3,3,0.07,44,-13,https://www.eliteprospects.com/player/12574/tomas-voracek,2019-2020,czechia,Tomas Voracek (D),D
Daniel Kurovsky (LW),HC Vítkovice,16,2,0,2,0.13,4,-5,https://www.eliteprospects.com/player/190237/daniel-kurovsky,2019-2020,czechia,Daniel Kurovsky (LW),LW
Matej Beran (LW),HC Dynamo Pardubice,18,2,0,2,0.11,8,-3,https://www.eliteprospects.com/player/89503/matej-beran,2019-2020,czechia,Matej Beran (LW),LW
Stepan Blaha (LW),Rytíři Kladno,39,2,0,2,0.05,2,-3,https://www.eliteprospects.com/player/194280/stepan-blaha,2019-2020,czechia,Stepan Blaha (LW),LW
Rickard Palmberg (C/RW),Berani Zlín,11,1,1,2,0.18,8,-9,https://www.eliteprospects.com/player/6931/rickard-palmberg,2019-2020,czechia,Rickard Palmberg (C/RW),C/RW
Marek Las (F),HC Olomouc,14,1,1,2,0.14,0,0,https://www.eliteprospects.com/player/10477/marek-las,2019-2020,czechia,Marek Las (F),F
Vojtech Strondala (C),HC Kometa Brno,15,1,1,2,0.13,4,-4,https://www.eliteprospects.com/player/298165/vojtech-strondala,2019-2020,czechia,Vojtech Strondala (C),C
Daniel Spacek (RW/LW),Bílí Tygři Liberec,16,1,1,2,0.13,8,1,https://www.eliteprospects.com/player/22662/daniel-spacek,2019-2020,czechia,Daniel Spacek (RW/LW),RW/LW
Erik Němec (LW/C),HC Vítkovice,18,1,1,2,0.11,22,-4,https://www.eliteprospects.com/player/97038/erik-nemec,2019-2020,czechia,Erik Němec (LW/C),LW/C
Tomas Psenicka (C/LW),HC Sparta Praha,19,1,1,2,0.11,4,-1,https://www.eliteprospects.com/player/236656/tomas-psenicka,2019-2020,czechia,Tomas Psenicka (C/LW),C/LW
Tomas Havlin (D),Bílí Tygři Liberec,21,1,1,2,0.10,14,-5,https://www.eliteprospects.com/player/130741/tomas-havlin,2019-2020,czechia,Tomas Havlin (D),D
Tomas Vracovsky (LW),HC Plzeň,24,1,1,2,0.08,8,1,https://www.eliteprospects.com/player/215544/tomas-vracovsky,2019-2020,czechia,Tomas Vracovsky (LW),LW
Jiri Polansky (C),HC Oceláři Třinec,33,1,1,2,0.06,8,-4,https://www.eliteprospects.com/player/23421/jiri-polansky,2019-2020,czechia,Jiri Polansky (C),C
Pavel Jenys (C/W),totals,33,1,1,2,0.06,8,-8,https://www.eliteprospects.com/player/112375/pavel-jenys,2019-2020,czechia,Pavel Jenys (C/W),C/W
Michal Ivan (D),HC Dynamo Pardubice,36,1,1,2,0.06,6,-9,https://www.eliteprospects.com/player/335802/michal-ivan,2019-2020,czechia,Michal Ivan (D),D
Filip Prikryl (C/LW),HC Plzeň,9,0,2,2,0.22,2,3,https://www.eliteprospects.com/player/348181/filip-prikryl,2019-2020,czechia,Filip Prikryl (C/LW),C/LW
Lukas Vopelka (C/W),totals,20,0,2,2,0.10,26,-5,https://www.eliteprospects.com/player/130739/lukas-vopelka,2019-2020,czechia,Lukas Vopelka (C/W),C/W
Tomas Linhart (D),Mountfield HK,21,0,2,2,0.10,2,2,https://www.eliteprospects.com/player/15831/tomas-linhart,2019-2020,czechia,Tomas Linhart (D),D
Patrik Miskar (C),Mountfield HK,23,0,2,2,0.09,10,-6,https://www.eliteprospects.com/player/161906/patrik-miskar,2019-2020,czechia,Patrik Miskar (C),C
Robert Cerny (D),HC Vítkovice,25,0,2,2,0.08,16,-2,https://www.eliteprospects.com/player/213692/robert-cerny,2019-2020,czechia,Robert Cerny (D),D
Tomas Malec (D),HC Kometa Brno,37,0,2,2,0.05,32,-5,https://www.eliteprospects.com/player/10219/tomas-malec,2019-2020,czechia,Tomas Malec (D),D
Tomas Bartejs (D),HC Kometa Brno,48,0,2,2,0.04,24,1,https://www.eliteprospects.com/player/156434/tomas-bartejs,2019-2020,czechia,Tomas Bartejs (D),D
David Tureček (D),HC Energie Karlovy Vary,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/290454/david-turecek,2019-2020,czechia,David Tureček (D),D
Jakub Brabenec (C/LW),HC Kometa Brno,2,1,0,1,0.50,0,1,https://www.eliteprospects.com/player/522504/jakub-brabenec,2019-2020,czechia,Jakub Brabenec (C/LW),C/LW
Albert Michnac (LW/C),totals,3,1,0,1,0.33,0,0,https://www.eliteprospects.com/player/188976/albert-michnac,2019-2020,czechia,Albert Michnac (LW/C),LW/C
Simon Jelinek (RW),Rytíři Kladno,7,1,0,1,0.14,0,0,https://www.eliteprospects.com/player/319335/simon-jelinek,2019-2020,czechia,Simon Jelinek (RW),RW
Karel Klikorka (D),BK Mladá Boleslav,8,1,0,1,0.13,0,-2,https://www.eliteprospects.com/player/386916/karel-klikorka,2019-2020,czechia,Karel Klikorka (D),D
Jakub Rychlovský (LW/RW),Bílí Tygři Liberec,13,1,0,1,0.08,2,0,https://www.eliteprospects.com/player/386542/jakub-rychlovsky,2019-2020,czechia,Jakub Rychlovský (LW/RW),LW/RW
Frantisek Hrdinka (D),BK Mladá Boleslav,18,1,0,1,0.06,4,1,https://www.eliteprospects.com/player/195396/frantisek-hrdinka,2019-2020,czechia,Frantisek Hrdinka (D),D
Jozef Balaz (C/LW),HC Vítkovice,19,1,0,1,0.05,0,-8,https://www.eliteprospects.com/player/272987/jozef-balaz,2019-2020,czechia,Jozef Balaz (C/LW),C/LW
Tobias Handl (C),HC Olomouc,19,1,0,1,0.05,2,2,https://www.eliteprospects.com/player/387565/tobias-handl,2019-2020,czechia,Tobias Handl (C),C
Ondrej Safar (D),HC Energie Karlovy Vary,20,1,0,1,0.05,16,0,https://www.eliteprospects.com/player/165004/ondrej-safar,2019-2020,czechia,Ondrej Safar (D),D
Martin Bodak (D),HC Vítkovice,21,1,0,1,0.05,2,0,https://www.eliteprospects.com/player/275038/martin-bodak,2019-2020,czechia,Martin Bodak (D),D
Ondrej Matys (LW),HC Dynamo Pardubice,29,1,0,1,0.03,6,-4,https://www.eliteprospects.com/player/272395/ondrej-matys,2019-2020,czechia,Ondrej Matys (LW),LW
Petr Koran (D),HC Energie Karlovy Vary,1,0,1,1,1.00,2,0,https://www.eliteprospects.com/player/298148/petr-koran,2019-2020,czechia,Petr Koran (D),D
Petr Poppel (F),Mountfield HK,2,0,1,1,0.50,2,1,https://www.eliteprospects.com/player/352325/petr-poppel,2019-2020,czechia,Petr Poppel (F),F
Ville Koistinen (D),HC Sparta Praha,7,0,1,1,0.14,0,-3,https://www.eliteprospects.com/player/7440/ville-koistinen,2019-2020,czechia,Ville Koistinen (D),D
Josef Stribrny (LW),HC Litvínov,7,0,1,1,0.14,0,1,https://www.eliteprospects.com/player/130519/josef-stribrny,2019-2020,czechia,Josef Stribrny (LW),LW
Michal Kunc (LW/RW),HC Kometa Brno,7,0,1,1,0.14,2,0,https://www.eliteprospects.com/player/267809/michal-kunc,2019-2020,czechia,Michal Kunc (LW/RW),LW/RW
Filip Suchý (LW/C),HC Plzeň,8,0,1,1,0.13,2,-2,https://www.eliteprospects.com/player/215541/filip-suchy,2019-2020,czechia,Filip Suchý (LW/C),LW/C
Adam Najman (C/LW),Bílí Tygři Liberec,9,0,1,1,0.11,0,0,https://www.eliteprospects.com/player/322588/adam-najman,2019-2020,czechia,Adam Najman (C/LW),C/LW
Martin Jandus (D),HC Sparta Praha,10,0,1,1,0.10,0,-2,https://www.eliteprospects.com/player/236651/martin-jandus,2019-2020,czechia,Martin Jandus (D),D
Jan Mlcak (D),HC Kometa Brno,10,0,1,1,0.10,2,-1,https://www.eliteprospects.com/player/297869/jan-mlcak,2019-2020,czechia,Jan Mlcak (D),D
Michal Vodný (LW),HC Olomouc,11,0,1,1,0.09,0,-1,https://www.eliteprospects.com/player/51978/michal-vodny,2019-2020,czechia,Michal Vodný (LW),LW
Ondrej Smetana (D),Rytíři Kladno,11,0,1,1,0.09,4,-5,https://www.eliteprospects.com/player/160082/ondrej-smetana,2019-2020,czechia,Ondrej Smetana (D),D
Michal Machac (C/LW),HC Dynamo Pardubice,15,0,1,1,0.07,2,2,https://www.eliteprospects.com/player/272392/michal-machac,2019-2020,czechia,Michal Machac (C/LW),C/LW
Sebastian Malat (C/LW),HC Plzeň,16,0,1,1,0.06,4,0,https://www.eliteprospects.com/player/427983/sebastian-malat,2019-2020,czechia,Sebastian Malat (C/LW),C/LW
Frenks Razgals (LW/RW),HC Vítkovice,20,0,1,1,0.05,0,-8,https://www.eliteprospects.com/player/154974/frenks-razgals,2019-2020,czechia,Frenks Razgals (LW/RW),LW/RW
Matyas Hamrlik (D),Berani Zlín,24,0,1,1,0.04,2,-3,https://www.eliteprospects.com/player/319206/matyas-hamrlik,2019-2020,czechia,Matyas Hamrlik (D),D
Tomas Knotek (C/W),totals,25,0,1,1,0.04,4,-4,https://www.eliteprospects.com/player/12566/tomas-knotek,2019-2020,czechia,Tomas Knotek (C/W),C/W
Sabahudin Kovacevic (D),BK Mladá Boleslav,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/17240/sabahudin-kovacevic,2019-2020,czechia,Sabahudin Kovacevic (D),D
Daniel Pribyl (C),HC Sparta Praha,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/101160/daniel-pribyl,2019-2020,czechia,Daniel Pribyl (C),C
Ondrej Havlin (D),HC Sparta Praha,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/318816/ondrej-havlin,2019-2020,czechia,Ondrej Havlin (D),D
Frantisek Klejna (D),HC Energie Karlovy Vary,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/278820/frantisek-klejna,2019-2020,czechia,Frantisek Klejna (D),D
Vit Rozlilek (F),HC Dynamo Pardubice,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/317732/vit-rozlilek,2019-2020,czechia,Vit Rozlilek (F),F
Jan Oliva (D),HC Dynamo Pardubice,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/317731/jan-oliva,2019-2020,czechia,Jan Oliva (D),D
Vaclav Leder (D),HC Dynamo Pardubice,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/317730/vaclav-leder,2019-2020,czechia,Vaclav Leder (D),D
Dominik Chára (F),HC Dynamo Pardubice,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/317726/dominik-chara,2019-2020,czechia,Dominik Chára (F),F
Vladislav Houska (RW/C),BK Mladá Boleslav,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/297875/vladislav-houska,2019-2020,czechia,Vladislav Houska (RW/C),RW/C
Kale Costa (F),HC Dynamo Pardubice,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/290682/kale-costa,2019-2020,czechia,Kale Costa (F),F
Matyas Filip (C),Rytíři Kladno,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/279064/matyas-filip,2019-2020,czechia,Matyas Filip (C),C
Vit Kastanek (D),HC Dynamo Pardubice,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/472419/vit-kastanek,2019-2020,czechia,Vit Kastanek (D),D
Richard Záruba (D),HC Energie Karlovy Vary,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/319254/richard-zaruba,2019-2020,czechia,Richard Záruba (D),D
Tomas Krehlik (F),HC Energie Karlovy Vary,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/323787/tomas-krehlik,2019-2020,czechia,Tomas Krehlik (F),F
Tomas Jelínek (D/F),HC Dynamo Pardubice,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/384378/tomas-jelinek,2019-2020,czechia,Tomas Jelínek (D/F),D/F
Ondrej Rohlik (LW),HC Dynamo Pardubice,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/385141/ondrej-rohlik,2019-2020,czechia,Ondrej Rohlik (LW),LW
Vit Jiskra (C/LW),HC Energie Karlovy Vary,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/405774/vit-jiskra,2019-2020,czechia,Vit Jiskra (C/LW),C/LW
David Novotny (F),HC Energie Karlovy Vary,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/405777/david-novotny,2019-2020,czechia,David Novotny (F),F
Michael Krutil (D),HC Sparta Praha,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/427900/michael-krutil,2019-2020,czechia,Michael Krutil (D),D
Radek Sir (F),HC Dynamo Pardubice,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/427926/radek-sir,2019-2020,czechia,Radek Sir (F),F
Daniel Blazej (D),HC Dynamo Pardubice,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/427937/daniel-blazej,2019-2020,czechia,Daniel Blazej (D),D
Petr Rozhon (F),HC Energie Karlovy Vary,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/428186/petr-rozhon,2019-2020,czechia,Petr Rozhon (F),F
Daniel Kruzik (RW),Rytíři Kladno,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/194251/daniel-kruzik,2019-2020,czechia,Daniel Kruzik (RW),RW
David Kveton (C/W),HC Oceláři Třinec,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9286/david-kveton,2019-2020,czechia,David Kveton (C/W),C/W
Roman Psurny (C/LW),Berani Zlín,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9620/roman-psurny,2019-2020,czechia,Roman Psurny (C/LW),C/LW
Chris Langkow (C),HC Litvínov,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/18605/chris-langkow,2019-2020,czechia,Chris Langkow (C),C
Jakub Matyas (D),HC Oceláři Třinec,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/107181/jakub-matyas,2019-2020,czechia,Jakub Matyas (D),D
Lukas Forman (D),HC Kometa Brno,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/112433/lukas-forman,2019-2020,czechia,Lukas Forman (D),D
Daniel Vozenilek (W/C),HC Dynamo Pardubice,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/130950/daniel-vozenilek,2019-2020,czechia,Daniel Vozenilek (W/C),W/C
Petr Marsoun (RW),BK Mladá Boleslav,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/163923/petr-marsoun,2019-2020,czechia,Petr Marsoun (RW),RW
Tomas Smerha (LW),Rytíři Kladno,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/163926/tomas-smerha,2019-2020,czechia,Tomas Smerha (LW),LW
Jan Pohl (D),HC Sparta Praha,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/171122/jan-pohl,2019-2020,czechia,Jan Pohl (D),D
Adam Rulík (D),HC Energie Karlovy Vary,1,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/193937/adam-rulik,2019-2020,czechia,Adam Rulík (D),D
Jan Matiasek (F),HC Plzeň,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/273542/jan-matiasek,2019-2020,czechia,Jan Matiasek (F),F
Jakub Brezak (D),HC Litvínov,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/196182/jakub-brezak,2019-2020,czechia,Jakub Brezak (D),D
Krystof Stuchlik (F),HC Oceláři Třinec,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/196836/krystof-stuchlik,2019-2020,czechia,Krystof Stuchlik (F),F
David Sestak (D),HC Litvínov,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/212470/david-sestak,2019-2020,czechia,David Sestak (D),D
Mikulas Zboril (D),Berani Zlín,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/213674/mikulas-zboril,2019-2020,czechia,Mikulas Zboril (D),D
Jan Süss (C),HC Kometa Brno,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/214931/jan-suss,2019-2020,czechia,Jan Süss (C),C
Jakub Muska (D),Mountfield HK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/236234/jakub-muska,2019-2020,czechia,Jakub Muska (D),D
Daniel Bukac (D),Bílí Tygři Liberec,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/247222/daniel-bukac,2019-2020,czechia,Daniel Bukac (D),D
Jakub Navrátil (LW),Berani Zlín,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/247612/jakub-navratil,2019-2020,czechia,Jakub Navrátil (LW),LW
Matej Svoboda (LW/RW),HC Kometa Brno,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/267811/matej-svoboda,2019-2020,czechia,Matej Svoboda (LW/RW),LW/RW
Ondrej Stastny (C),HC Dynamo Pardubice,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/522471/ondrej-stastny,2019-2020,czechia,Ondrej Stastny (C),C
Lukas Adamek (C/LW),HC Energie Karlovy Vary,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/472527/lukas-adamek,2019-2020,czechia,Lukas Adamek (C/LW),C/LW
Zdenek Pavlik (F),HC Dynamo Pardubice,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/579245/zdenek-pavlik,2019-2020,czechia,Zdenek Pavlik (F),F
Robert Baco (RW),HC Energie Karlovy Vary,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/553948/robert-baco,2019-2020,czechia,Robert Baco (RW),RW
Martin Kubicek (D),HC Dynamo Pardubice,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/559614/martin-kubicek,2019-2020,czechia,Martin Kubicek (D),D
Karel Nedbal (D),HC Dynamo Pardubice,1,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/225574/karel-nedbal,2019-2020,czechia,Karel Nedbal (D),D
Petr Antoníček (RW),HC Dynamo Pardubice,1,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/274620/petr-antonicek,2019-2020,czechia,Petr Antoníček (RW),RW
Martin Kostka (F),HC Dynamo Pardubice,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/317729/martin-kostka,2019-2020,czechia,Martin Kostka (F),F
Matej Pekr (RW),HC Olomouc,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/67576/matej-pekr,2019-2020,czechia,Matej Pekr (RW),RW
Matous Kratochvil (F),HC Dynamo Pardubice,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/213665/matous-kratochvil,2019-2020,czechia,Matous Kratochvil (F),F
Ondrej Chrtek (F),Bílí Tygři Liberec,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/247248/ondrej-chrtek,2019-2020,czechia,Ondrej Chrtek (F),F
Jiri Bucek (F),HC Dynamo Pardubice,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/317722/jiri-bucek,2019-2020,czechia,Jiri Bucek (F),F
Vojtech Dobias (RW),Berani Zlín,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/319209/vojtech-dobias,2019-2020,czechia,Vojtech Dobias (RW),RW
Yuri Zholobov (C),HC Litvínov,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/357292/yuri-zholobov,2019-2020,czechia,Yuri Zholobov (C),C
Matus Hlavac (D),HC Olomouc,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/423710/matus-hlavac,2019-2020,czechia,Matus Hlavac (D),D
