player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Samuel Guerra (D),HC Davos,39,1,11,12,0.31,12,2,https://www.eliteprospects.com/player/66540/samuel-guerra,2015-2016,nl,Samuel Guerra (D),D
Robin Leone (RW),Kloten Flyers,41,9,2,11,0.27,6,1,https://www.eliteprospects.com/player/85339/robin-leone,2015-2016,nl,Robin Leone (RW),RW
Alexandre Picard (LW),HC Davos,13,8,3,11,0.85,34,5,https://www.eliteprospects.com/player/6670/alexandre-picard,2015-2016,nl,Alexandre Picard (LW),LW
Zach Hamill (C/RW),totals,17,6,5,11,0.65,12,8,https://www.eliteprospects.com/player/11053/zach-hamill,2015-2016,nl,Zach Hamill (C/RW),C/RW
Floran Douay (LW),Genève-Servette HC,50,6,5,11,0.22,34,-4,https://www.eliteprospects.com/player/95364/floran-douay,2015-2016,nl,Floran Douay (LW),LW
Félicien Du Bois (D),HC Davos,31,5,6,11,0.35,10,2,https://www.eliteprospects.com/player/12642/felicien-du-bois,2015-2016,nl,Félicien Du Bois (D),D
Tristan Scherwey (LW/RW),SC Bern,33,5,6,11,0.33,30,-1,https://www.eliteprospects.com/player/17685/tristan-scherwey,2015-2016,nl,Tristan Scherwey (LW/RW),LW/RW
David Jobin (D),SC Bern,36,4,7,11,0.31,12,-11,https://www.eliteprospects.com/player/12661/david-jobin,2015-2016,nl,David Jobin (D),D
Mathias Joggi (LW/D),EHC Biel-Bienne,37,4,7,11,0.30,73,0,https://www.eliteprospects.com/player/9241/mathias-joggi,2015-2016,nl,Mathias Joggi (LW/D),LW/D
Enzo Corvi (C),HC Davos,23,3,8,11,0.48,12,-4,https://www.eliteprospects.com/player/88219/enzo-corvi,2015-2016,nl,Enzo Corvi (C),C
Sven Ryser (RW/LW),totals,44,3,8,11,0.25,16,-3,https://www.eliteprospects.com/player/17702/sven-ryser,2015-2016,nl,Sven Ryser (RW/LW),RW/LW
Patrick Geering (D),ZSC Lions,50,3,8,11,0.22,20,6,https://www.eliteprospects.com/player/15152/patrick-geering,2015-2016,nl,Patrick Geering (D),D
Lukas Stoop (D),Kloten Flyers,49,1,10,11,0.22,16,7,https://www.eliteprospects.com/player/15154/lukas-stoop,2015-2016,nl,Lukas Stoop (D),D
Chris Baltisberger (RW),ZSC Lions,20,6,4,10,0.50,10,11,https://www.eliteprospects.com/player/57928/chris-baltisberger,2015-2016,nl,Chris Baltisberger (RW),RW
Emanuel Peter (C),EV Zug,37,5,5,10,0.27,16,-1,https://www.eliteprospects.com/player/18722/emanuel-peter,2015-2016,nl,Emanuel Peter (C),C
Christopher Rivera (C/W),HC Fribourg-Gottéron,44,5,5,10,0.23,99,-1,https://www.eliteprospects.com/player/17597/christopher-rivera,2015-2016,nl,Christopher Rivera (C/W),C/W
Robbie Earl (C/LW),EHC Biel-Bienne,7,4,6,10,1.43,0,4,https://www.eliteprospects.com/player/9414/robbie-earl,2015-2016,nl,Robbie Earl (C/LW),C/LW
Daniel Vukovic (D),Genève-Servette HC,40,4,6,10,0.25,22,15,https://www.eliteprospects.com/player/18484/daniel-vukovic,2015-2016,nl,Daniel Vukovic (D),D
Benjamin Neukom (LW),HC Fribourg-Gottéron,41,4,6,10,0.24,14,-4,https://www.eliteprospects.com/player/92267/benjamin-neukom,2015-2016,nl,Benjamin Neukom (LW),LW
Julian Walker (C/RW),HC Lugano,44,4,6,10,0.23,36,-5,https://www.eliteprospects.com/player/12653/julian-walker,2015-2016,nl,Julian Walker (C/RW),C/RW
Beat Gerber (D),SC Bern,49,4,6,10,0.20,16,-3,https://www.eliteprospects.com/player/12667/beat-gerber,2015-2016,nl,Beat Gerber (D),D
Steve Hirschi (D),HC Lugano,45,2,8,10,0.22,34,3,https://www.eliteprospects.com/player/12683/steve-hirschi,2015-2016,nl,Steve Hirschi (D),D
Jason Fuchs (C),HC Ambrì-Piotta,47,2,8,10,0.21,20,-5,https://www.eliteprospects.com/player/95039/jason-fuchs,2015-2016,nl,Jason Fuchs (C),C
Lorenz Kienzle (D/RW),HC Lugano,49,2,8,10,0.20,41,-9,https://www.eliteprospects.com/player/22459/lorenz-kienzle,2015-2016,nl,Lorenz Kienzle (D/RW),D/RW
Michaël Ngoy (D),HC Fribourg-Gottéron,50,2,8,10,0.20,20,8,https://www.eliteprospects.com/player/12685/michael-ngoy,2015-2016,nl,Michaël Ngoy (D),D
Santeri Alatalo (D),EV Zug,50,1,9,10,0.20,18,8,https://www.eliteprospects.com/player/24582/santeri-alatalo,2015-2016,nl,Santeri Alatalo (D),D
Ralph Stalder (D),Lausanne HC,50,1,9,10,0.20,39,4,https://www.eliteprospects.com/player/17228/ralph-stalder,2015-2016,nl,Ralph Stalder (D),D
Alain Birbaum (D),HC Ambrì-Piotta,50,1,9,10,0.20,40,-8,https://www.eliteprospects.com/player/17583/alain-birbaum,2015-2016,nl,Alain Birbaum (D),D
Yannick Herren (LW),Lausanne HC,24,6,3,9,0.38,8,-1,https://www.eliteprospects.com/player/44871/yannick-herren,2015-2016,nl,Yannick Herren (LW),LW
Sandro Moggi (LW),SCL Tigers,48,5,4,9,0.19,8,-8,https://www.eliteprospects.com/player/17561/sandro-moggi,2015-2016,nl,Sandro Moggi (LW),LW
Sébastien Reuille (LW/RW),HC Lugano,46,4,5,9,0.20,14,-8,https://www.eliteprospects.com/player/18930/sebastien-reuille,2015-2016,nl,Sébastien Reuille (LW/RW),LW/RW
Elias Bianchi (LW),HC Ambrì-Piotta,40,3,6,9,0.23,8,5,https://www.eliteprospects.com/player/16704/elias-bianchi,2015-2016,nl,Elias Bianchi (LW),LW
Dan Weisskopf (D),SCL Tigers,43,3,6,9,0.21,52,-7,https://www.eliteprospects.com/player/18688/dan-weisskopf,2015-2016,nl,Dan Weisskopf (D),D
Alexandre Picard (D),HC Fribourg-Gottéron,37,2,7,9,0.24,2,3,https://www.eliteprospects.com/player/8847/alexandre-picard,2015-2016,nl,Alexandre Picard (D),D
Luca Fazzini (LW/RW),HC Lugano,41,2,7,9,0.22,4,-7,https://www.eliteprospects.com/player/90308/luca-fazzini,2015-2016,nl,Luca Fazzini (LW/RW),LW/RW
Dario Trutmann (D),Lausanne HC,45,2,7,9,0.20,20,2,https://www.eliteprospects.com/player/34827/dario-trutmann,2015-2016,nl,Dario Trutmann (D),D
John Gobbi (D),Lausanne HC,50,2,7,9,0.18,42,-6,https://www.eliteprospects.com/player/17600/john-gobbi,2015-2016,nl,John Gobbi (D),D
Miro Zryd (D),SCL Tigers,42,1,8,9,0.21,8,-1,https://www.eliteprospects.com/player/134062/miro-zryd,2015-2016,nl,Miro Zryd (D),D
Sebastian Schilt (D),HC Fribourg-Gottéron,44,0,9,9,0.20,75,-6,https://www.eliteprospects.com/player/17605/sebastian-schilt,2015-2016,nl,Sebastian Schilt (D),D
Michael Liniger (C/W),Kloten Flyers,47,5,3,8,0.17,16,1,https://www.eliteprospects.com/player/18947/michael-liniger,2015-2016,nl,Michael Liniger (C/W),C/W
Chuck Kobasew (RW),SC Bern,10,4,4,8,0.80,25,5,https://www.eliteprospects.com/player/9018/chuck-kobasew,2015-2016,nl,Chuck Kobasew (RW),RW
Rostislav Olesz (LW/RW),SCL Tigers,15,4,4,8,0.53,2,0,https://www.eliteprospects.com/player/8652/rostislav-olesz,2015-2016,nl,Rostislav Olesz (LW/RW),LW/RW
Patrick Obrist (C),Kloten Flyers,40,4,4,8,0.20,12,3,https://www.eliteprospects.com/player/68843/patrick-obrist,2015-2016,nl,Patrick Obrist (C),C
Jonas Siegenthaler (D),ZSC Lions,40,3,5,8,0.20,28,16,https://www.eliteprospects.com/player/105407/jonas-siegenthaler,2015-2016,nl,Jonas Siegenthaler (D),D
Phil Baltisberger (D),ZSC Lions,49,2,6,8,0.16,20,5,https://www.eliteprospects.com/player/94020/phil-baltisberger,2015-2016,nl,Phil Baltisberger (D),D
Marco Maurer (D),EHC Biel-Bienne,50,2,6,8,0.16,56,-5,https://www.eliteprospects.com/player/15151/marco-maurer,2015-2016,nl,Marco Maurer (D),D
Julien Vauclair (D),HC Lugano,42,1,7,8,0.19,53,-3,https://www.eliteprospects.com/player/12688/julien-vauclair,2015-2016,nl,Julien Vauclair (D),D
Adrian Gerber (C),SCL Tigers,49,0,8,8,0.16,28,-3,https://www.eliteprospects.com/player/18906/adrian-gerber,2015-2016,nl,Adrian Gerber (C),C
Claude-Curdin Paschoud (D),HC Davos,50,0,8,8,0.16,12,14,https://www.eliteprospects.com/player/94257/claude-curdin-paschoud,2015-2016,nl,Claude-Curdin Paschoud (D),D
Kris Foucault (W/C),ZSC Lions,16,5,2,7,0.44,4,0,https://www.eliteprospects.com/player/32805/kris-foucault,2015-2016,nl,Kris Foucault (W/C),W/C
Tristan Vauclair (LW),HC Fribourg-Gottéron,43,5,2,7,0.16,70,1,https://www.eliteprospects.com/player/18521/tristan-vauclair,2015-2016,nl,Tristan Vauclair (LW),LW
Claudio Moggi (C),SCL Tigers,36,4,3,7,0.19,14,-8,https://www.eliteprospects.com/player/18903/claudio-moggi,2015-2016,nl,Claudio Moggi (C),C
Fabian Sutter (C),EHC Biel-Bienne,39,4,3,7,0.18,20,-5,https://www.eliteprospects.com/player/18902/fabian-sutter,2015-2016,nl,Fabian Sutter (C),C
Franco Collenberg (D),Kloten Flyers,47,4,3,7,0.15,30,2,https://www.eliteprospects.com/player/17226/franco-collenberg,2015-2016,nl,Franco Collenberg (D),D
Eliot Berthon (C/W),EHC Biel-Bienne,24,3,4,7,0.29,33,-4,https://www.eliteprospects.com/player/34602/eliot-berthon,2015-2016,nl,Eliot Berthon (C/W),C/W
Alain Berger (RW),SC Bern,49,3,4,7,0.14,34,-9,https://www.eliteprospects.com/player/15162/alain-berger,2015-2016,nl,Alain Berger (RW),RW
Yves Müller (D),SCL Tigers,37,2,5,7,0.19,12,-11,https://www.eliteprospects.com/player/11835/yves-muller,2015-2016,nl,Yves Müller (D),D
Nolan Diem (C),EV Zug,41,2,5,7,0.17,22,-3,https://www.eliteprospects.com/player/85349/nolan-diem,2015-2016,nl,Nolan Diem (C),C
Luca Hischier (C/RW),SC Bern,42,2,5,7,0.17,39,-4,https://www.eliteprospects.com/player/93279/luca-hischier,2015-2016,nl,Luca Hischier (C/RW),C/RW
Clarence Kparghai (D),HC Lugano,50,2,5,7,0.14,16,8,https://www.eliteprospects.com/player/18678/clarence-kparghai,2015-2016,nl,Clarence Kparghai (D),D
Martin Stettler (D),SCL Tigers,21,1,6,7,0.33,6,5,https://www.eliteprospects.com/player/12686/martin-stettler,2015-2016,nl,Martin Stettler (D),D
Eliot Antonietti (D),Genève-Servette HC,34,1,6,7,0.21,22,3,https://www.eliteprospects.com/player/85315/eliot-antonietti,2015-2016,nl,Eliot Antonietti (D),D
Marc Gautschi (D),HC Ambrì-Piotta,38,1,6,7,0.18,36,-9,https://www.eliteprospects.com/player/16509/marc-gautschi,2015-2016,nl,Marc Gautschi (D),D
Flavio Schmutz (C/LW),HC Fribourg-Gottéron,41,1,6,7,0.17,6,-3,https://www.eliteprospects.com/player/85357/flavio-schmutz,2015-2016,nl,Flavio Schmutz (C/LW),C/LW
Frédéric Iglesias (D),Genève-Servette HC,43,1,6,7,0.16,2,1,https://www.eliteprospects.com/player/32860/frederic-iglesias,2015-2016,nl,Frédéric Iglesias (D),D
René Back (D),Kloten Flyers,39,0,7,7,0.18,14,-9,https://www.eliteprospects.com/player/18894/rene-back,2015-2016,nl,René Back (D),D
Thomas Wellinger (D),EHC Biel-Bienne,48,0,7,7,0.15,14,-10,https://www.eliteprospects.com/player/15156/thomas-wellinger,2015-2016,nl,Thomas Wellinger (D),D
Dominik Schlumpf (D),EV Zug,49,0,7,7,0.14,14,-1,https://www.eliteprospects.com/player/17686/dominik-schlumpf,2015-2016,nl,Dominik Schlumpf (D),D
Kyle Wilson (C),SCL Tigers,11,5,1,6,0.55,2,-5,https://www.eliteprospects.com/player/11750/kyle-wilson,2015-2016,nl,Kyle Wilson (C),C
Michael Fora (D),HC Ambrì-Piotta,32,3,3,6,0.19,33,-11,https://www.eliteprospects.com/player/93107/michael-fora,2015-2016,nl,Michael Fora (D),D
Jan Neuenschwander (C),ZSC Lions,42,3,3,6,0.14,31,-1,https://www.eliteprospects.com/player/67045/jan-neuenschwander,2015-2016,nl,Jan Neuenschwander (C),C
Keaton Ellerby (D),HC Fribourg-Gottéron,13,1,5,6,0.46,0,-3,https://www.eliteprospects.com/player/9333/keaton-ellerby,2015-2016,nl,Keaton Ellerby (D),D
Marc Abplanalp (D),HC Fribourg-Gottéron,38,1,5,6,0.16,10,-3,https://www.eliteprospects.com/player/17585/marc-abplanalp,2015-2016,nl,Marc Abplanalp (D),D
Jesse Zgraggen (D),HC Ambrì-Piotta,39,1,5,6,0.15,70,-5,https://www.eliteprospects.com/player/45749/jesse-zgraggen,2015-2016,nl,Jesse Zgraggen (D),D
Sven Berger (D),HC Ambrì-Piotta,45,1,5,6,0.13,38,17,https://www.eliteprospects.com/player/18936/sven-berger,2015-2016,nl,Sven Berger (D),D
Romano Lemm (RW/C),Kloten Flyers,46,1,5,6,0.13,12,4,https://www.eliteprospects.com/player/12693/romano-lemm,2015-2016,nl,Romano Lemm (RW/C),RW/C
Fabian Heldner (D),HC Davos,45,0,6,6,0.13,14,19,https://www.eliteprospects.com/player/139244/fabian-heldner,2015-2016,nl,Fabian Heldner (D),D
Larri Leeger (D),Lausanne HC,50,0,6,6,0.12,26,-8,https://www.eliteprospects.com/player/18465/larri-leeger,2015-2016,nl,Larri Leeger (D),D
Caryl Neuenschwander (RW),HC Fribourg-Gottéron,28,4,1,5,0.18,4,-14,https://www.eliteprospects.com/player/9651/caryl-neuenschwander,2015-2016,nl,Caryl Neuenschwander (RW),RW
Paul Savary (C/RW),Lausanne HC,43,4,1,5,0.12,8,-6,https://www.eliteprospects.com/player/17599/paul-savary,2015-2016,nl,Paul Savary (C/RW),C/RW
Mikko Kousa (D),SC Bern,11,3,2,5,0.45,10,-8,https://www.eliteprospects.com/player/9915/mikko-kousa,2015-2016,nl,Mikko Kousa (D),D
Trevor Smith (C/LW),SC Bern,17,3,2,5,0.29,14,-12,https://www.eliteprospects.com/player/11437/trevor-smith,2015-2016,nl,Trevor Smith (C/LW),C/LW
Roland Gerber (LW/RW),Genève-Servette HC,47,3,2,5,0.11,16,-4,https://www.eliteprospects.com/player/18721/roland-gerber,2015-2016,nl,Roland Gerber (LW/RW),LW/RW
Dominik Diem (C/LW),ZSC Lions,11,2,3,5,0.45,2,2,https://www.eliteprospects.com/player/149625/dominik-diem,2015-2016,nl,Dominik Diem (C/LW),C/LW
Adrian Trunz (D),HC Ambrì-Piotta,49,2,3,5,0.10,14,2,https://www.eliteprospects.com/player/29226/adrian-trunz,2015-2016,nl,Adrian Trunz (D),D
Benjamin Antonietti (RW/LW),Lausanne HC,38,1,4,5,0.13,8,-4,https://www.eliteprospects.com/player/28408/benjamin-antonietti,2015-2016,nl,Benjamin Antonietti (RW/LW),RW/LW
Samuel Erni (D),EV Zug,39,1,4,5,0.13,10,-2,https://www.eliteprospects.com/player/34814/samuel-erni,2015-2016,nl,Samuel Erni (D),D
Kim Lindemann (D/RW),SCL Tigers,43,1,4,5,0.12,30,-3,https://www.eliteprospects.com/player/18463/kim-lindemann,2015-2016,nl,Kim Lindemann (D/RW),D/RW
Sven Senteler (C/LW),EV Zug,49,1,4,5,0.10,12,-4,https://www.eliteprospects.com/player/89731/sven-senteler,2015-2016,nl,Sven Senteler (C/LW),C/LW
Giovanni Morini (C/LW),HC Lugano,30,3,1,4,0.13,0,-5,https://www.eliteprospects.com/player/147951/giovanni-morini,2015-2016,nl,Giovanni Morini (C/LW),C/LW
Colby Genoway (RW/C),HC Fribourg-Gottéron,4,2,2,4,1.00,0,-,https://www.eliteprospects.com/player/11507/colby-genoway,2015-2016,nl,Colby Genoway (RW/C),RW/C
Maxim Lapierre (C),HC Lugano,6,2,2,4,0.67,37,-3,https://www.eliteprospects.com/player/8988/maxim-lapierre,2015-2016,nl,Maxim Lapierre (C),C
Gianni Ehrensperger (LW/C),EHC Biel-Bienne,29,2,2,4,0.14,10,1,https://www.eliteprospects.com/player/18720/gianni-ehrensperger,2015-2016,nl,Gianni Ehrensperger (LW/C),LW/C
Federico Lardi (D),Lausanne HC,47,2,2,4,0.09,8,-5,https://www.eliteprospects.com/player/28406/federico-lardi,2015-2016,nl,Federico Lardi (D),D
Janick Steinmann (C),HC Lugano,14,1,3,4,0.29,4,-5,https://www.eliteprospects.com/player/18893/janick-steinmann,2015-2016,nl,Janick Steinmann (C),C
Benjamin Chavaillaz (D),HC Ambrì-Piotta,23,1,3,4,0.17,4,-2,https://www.eliteprospects.com/player/28405/benjamin-chavaillaz,2015-2016,nl,Benjamin Chavaillaz (D),D
Diego Kostner (C),HC Lugano,46,1,3,4,0.09,8,-11,https://www.eliteprospects.com/player/34623/diego-kostner,2015-2016,nl,Diego Kostner (C),C
Massimo Ronchetti (D),SCL Tigers,47,1,3,4,0.09,12,-3,https://www.eliteprospects.com/player/55499/massimo-ronchetti,2015-2016,nl,Massimo Ronchetti (D),D
Marc Reichert (C/LW),SC Bern,47,1,3,4,0.09,12,-12,https://www.eliteprospects.com/player/12662/marc-reichert,2015-2016,nl,Marc Reichert (C/LW),C/LW
Johann Morant (D),EV Zug,47,1,3,4,0.09,116,4,https://www.eliteprospects.com/player/29005/johann-morant,2015-2016,nl,Johann Morant (D),D
Philippe Schelling (D/LW),Kloten Flyers,50,1,3,4,0.08,40,1,https://www.eliteprospects.com/player/18469/philippe-schelling,2015-2016,nl,Philippe Schelling (D/LW),D/LW
Benoit Jecker (D),EHC Biel-Bienne,43,0,4,4,0.09,8,-7,https://www.eliteprospects.com/player/93844/benoit-jecker,2015-2016,nl,Benoit Jecker (D),D
Mauro Dufner (D),EHC Biel-Bienne,46,0,4,4,0.09,16,-4,https://www.eliteprospects.com/player/95329/mauro-dufner,2015-2016,nl,Mauro Dufner (D),D
Mathieu Maret (D),HC Fribourg-Gottéron,50,0,4,4,0.08,10,3,https://www.eliteprospects.com/player/17682/mathieu-maret,2015-2016,nl,Mathieu Maret (D),D
Jan Lee Hartmann (C/W),Kloten Flyers,12,2,1,3,0.25,0,0,https://www.eliteprospects.com/player/94541/jan-lee-hartmann,2015-2016,nl,Jan Lee Hartmann (C/W),C/W
Giacomo Dal Pian (C),HC Lugano,18,2,1,3,0.17,2,-3,https://www.eliteprospects.com/player/85329/giacomo-dal-pian,2015-2016,nl,Giacomo Dal Pian (C),C
Gaëtan Augsburger (LW/RW),Lausanne HC,19,2,1,3,0.16,0,-2,https://www.eliteprospects.com/player/15166/gaetan-augsburger,2015-2016,nl,Gaëtan Augsburger (LW/RW),LW/RW
Mark Olver (C/LW),Kloten Flyers,8,1,2,3,0.38,2,-1,https://www.eliteprospects.com/player/15566/mark-olver,2015-2016,nl,Mark Olver (C/LW),C/LW
Markus Nordlund (D),HC Ambrì-Piotta,9,1,2,3,0.33,0,-3,https://www.eliteprospects.com/player/7554/markus-nordlund,2015-2016,nl,Markus Nordlund (D),D
Tino Kessler (C/RW),HC Davos,18,1,2,3,0.17,4,-3,https://www.eliteprospects.com/player/149522/tino-kessler,2015-2016,nl,Tino Kessler (C/RW),C/RW
Adam Hasani (LW),Kloten Flyers,18,1,2,3,0.17,6,1,https://www.eliteprospects.com/player/17592/adam-hasani,2015-2016,nl,Adam Hasani (LW),LW
Simon Kindschi (D),HC Davos,20,1,2,3,0.15,6,-4,https://www.eliteprospects.com/player/94152/simon-kindschi,2015-2016,nl,Simon Kindschi (D),D
Patrick Sidler (D),HC Ambrì-Piotta,24,1,2,3,0.13,27,-7,https://www.eliteprospects.com/player/20603/patrick-sidler,2015-2016,nl,Patrick Sidler (D),D
Philipp Wetzel (RW/C),EHC Biel-Bienne,22,0,3,3,0.14,6,-3,https://www.eliteprospects.com/player/18865/philipp-wetzel,2015-2016,nl,Philipp Wetzel (RW/C),RW/C
Sven Jung (D),HC Davos,45,0,3,3,0.07,10,-7,https://www.eliteprospects.com/player/93800/sven-jung,2015-2016,nl,Sven Jung (D),D
Alexei Dostoinov (RW/LW),EHC Biel-Bienne,7,2,0,2,0.29,0,-1,https://www.eliteprospects.com/player/18623/alexei-dostoinov,2015-2016,nl,Alexei Dostoinov (RW/LW),RW/LW
Nils Berger (RW),SCL Tigers,14,1,1,2,0.14,0,1,https://www.eliteprospects.com/player/34811/nils-berger,2015-2016,nl,Nils Berger (RW),RW
Marco Forrer (D),HC Davos,16,1,1,2,0.13,4,1,https://www.eliteprospects.com/player/139240/marco-forrer,2015-2016,nl,Marco Forrer (D),D
Lukas Sieber (LW/RW),totals,17,1,1,2,0.12,2,-6,https://www.eliteprospects.com/player/93845/lukas-sieber,2015-2016,nl,Lukas Sieber (LW/RW),LW/RW
Nicholas Steiner (D),EHC Biel-Bienne,33,1,1,2,0.06,14,-8,https://www.eliteprospects.com/player/34826/nicholas-steiner,2015-2016,nl,Nicholas Steiner (D),D
Yannick Blaser (D),EV Zug,34,1,1,2,0.06,49,-2,https://www.eliteprospects.com/player/28871/yannick-blaser,2015-2016,nl,Yannick Blaser (D),D
Marco Müller (C/W),SC Bern,38,1,1,2,0.05,4,-10,https://www.eliteprospects.com/player/85292/marco-muller,2015-2016,nl,Marco Müller (C/W),C/W
Igor Jelovac (D),EHC Biel-Bienne,38,1,1,2,0.05,14,-3,https://www.eliteprospects.com/player/94524/igor-jelovac,2015-2016,nl,Igor Jelovac (D),D
Anthony Rouiller (D),EHC Biel-Bienne,7,0,2,2,0.29,0,4,https://www.eliteprospects.com/player/85323/anthony-rouiller,2015-2016,nl,Anthony Rouiller (D),D
Martin Ness (C),totals,8,0,2,2,0.25,8,4,https://www.eliteprospects.com/player/85340/martin-ness,2015-2016,nl,Martin Ness (C),C
Pierrick Pivron (RW),HC Fribourg-Gottéron,10,0,2,2,0.20,0,2,https://www.eliteprospects.com/player/34305/pierrick-pivron,2015-2016,nl,Pierrick Pivron (RW),RW
Roger Karrer (D),ZSC Lions,14,0,2,2,0.14,0,-1,https://www.eliteprospects.com/player/149628/roger-karrer,2015-2016,nl,Roger Karrer (D),D
Florian Conz (C),Lausanne HC,21,0,2,2,0.10,6,-10,https://www.eliteprospects.com/player/9650/florian-conz,2015-2016,nl,Florian Conz (C),C
Edson Harlacher (D),Kloten Flyers,22,0,2,2,0.09,0,0,https://www.eliteprospects.com/player/103838/edson-harlacher,2015-2016,nl,Edson Harlacher (D),D
Marc Marchon (C/RW),EV Zug,27,0,2,2,0.07,62,-1,https://www.eliteprospects.com/player/95110/marc-marchon,2015-2016,nl,Marc Marchon (C/RW),C/RW
Jan Brejcak (D),HC Davos,28,0,2,2,0.07,63,3,https://www.eliteprospects.com/player/28089/jan-brejcak,2015-2016,nl,Jan Brejcak (D),D
Cédric Hächler (D),ZSC Lions,34,0,2,2,0.06,6,5,https://www.eliteprospects.com/player/70428/cedric-hachler,2015-2016,nl,Cédric Hächler (D),D
Simon Fischer (LW),Lausanne HC,39,0,2,2,0.05,10,-8,https://www.eliteprospects.com/player/18723/simon-fischer,2015-2016,nl,Simon Fischer (LW),LW
Matteo Nodari (D),Lausanne HC,45,0,2,2,0.04,10,-1,https://www.eliteprospects.com/player/18517/matteo-nodari,2015-2016,nl,Matteo Nodari (D),D
Louis Leblanc (C/RW),Lausanne HC,4,1,0,1,0.25,25,-4,https://www.eliteprospects.com/player/31615/louis-leblanc,2015-2016,nl,Louis Leblanc (C/RW),C/RW
Tom Gerber (LW/RW),SCL Tigers,14,1,0,1,0.07,6,0,https://www.eliteprospects.com/player/90689/tom-gerber,2015-2016,nl,Tom Gerber (LW/RW),LW/RW
Nico Hischier (C/LW),SC Bern,15,1,0,1,0.07,2,-3,https://www.eliteprospects.com/player/116244/nico-hischier,2015-2016,nl,Nico Hischier (C/LW),C/LW
Johnny Kneubuehler (C/RW),Lausanne HC,16,1,0,1,0.06,4,-1,https://www.eliteprospects.com/player/187696/johnny-kneubuehler,2015-2016,nl,Johnny Kneubuehler (C/RW),C/RW
Christian Stucki (RW),HC Ambrì-Piotta,17,1,0,1,0.06,0,2,https://www.eliteprospects.com/player/91094/christian-stucki,2015-2016,nl,Christian Stucki (RW),RW
Samuel Kreis (D),SC Bern,21,1,0,1,0.05,10,-3,https://www.eliteprospects.com/player/85291/samuel-kreis,2015-2016,nl,Samuel Kreis (D),D
Jeff Campbell (C),SCL Tigers,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/14462/jeff-campbell,2015-2016,nl,Jeff Campbell (C),C
Nigel Wollgast (D),HC Lugano,2,0,1,1,0.50,0,2,https://www.eliteprospects.com/player/95861/nigel-wollgast,2015-2016,nl,Nigel Wollgast (D),D
Cody Almond (C/LW),Genève-Servette HC,4,0,1,1,0.25,2,-1,https://www.eliteprospects.com/player/11683/cody-almond,2015-2016,nl,Cody Almond (C/LW),C/LW
Michaël Loichat (LW/RW),HC Fribourg-Gottéron,4,0,1,1,0.25,2,1,https://www.eliteprospects.com/player/32122/michael-loichat,2015-2016,nl,Michaël Loichat (LW/RW),LW/RW
Tim Ulmann (C),ZSC Lions,5,0,1,1,0.20,0,-1,https://www.eliteprospects.com/player/22462/tim-ulmann,2015-2016,nl,Tim Ulmann (C),C
