player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Ilya Baranov (LW),Salavat Yulaev Ufa,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/266141/ilya-baranov,2017-2018,khl,Ilya Baranov (LW),LW
Marsel Ibragimov (D),CSKA Moskva,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/300925/marsel-ibragimov,2017-2018,khl,Marsel Ibragimov (D),D
Ivan Volodin (F),SKA St. Petersburg,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/301265/ivan-volodin,2017-2018,khl,Ivan Volodin (F),F
Aleksandrs Smirnovs (D),Dinamo Riga,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/250297/aleksandrs-smirnovs,2017-2018,khl,Aleksandrs Smirnovs (D),D
Artyom Ikamatskikh (D),Metallurg Magnitogorsk,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/285683/artyom-ikamatskikh,2017-2018,khl,Artyom Ikamatskikh (D),D
Batyrlan Muratov (RW),Barys Astana,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/446418/batyrlan-muratov,2017-2018,khl,Batyrlan Muratov (RW),RW
Daniil Stalnov (D),Amur Khabarovsk,1,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/159082/daniil-stalnov,2017-2018,khl,Daniil Stalnov (D),D
Vladimir Kuznetsov (LW/RW),Avtomobilist Yekaterinburg,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/309244/vladimir-kuznetsov,2017-2018,khl,Vladimir Kuznetsov (LW/RW),LW/RW
David Boldizar (D),HC Slovan Bratislava,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/304252/david-boldizar,2017-2018,khl,David Boldizar (D),D
Vladislav Dyukarev (C/RW),Metallurg Magnitogorsk,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/300944/vladislav-dyukarev,2017-2018,khl,Vladislav Dyukarev (C/RW),C/RW
Sergei Lapin (RW),Severstal Cherepovets,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/266241/sergei-lapin,2017-2018,khl,Sergei Lapin (RW),RW
Yegor Popov (RW/C),Yugra Khanty-Mansiysk,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/227461/yegor-popov,2017-2018,khl,Yegor Popov (RW/C),RW/C
Denis Orlovich-Grudkov (RW),SKA St. Petersburg,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/216628/denis-orlovich-grudkov,2017-2018,khl,Denis Orlovich-Grudkov (RW),RW
Damir Ryspayev (D/F),Barys Astana,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/160961/damir-ryspayev,2017-2018,khl,Damir Ryspayev (D/F),D/F
Artyom Antipov (LW),CSKA Moskva,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/116754/artyom-antipov,2017-2018,khl,Artyom Antipov (LW),LW
Vladimir Peshekhonov (C),CSKA Moskva,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/106994/vladimir-peshekhonov,2017-2018,khl,Vladimir Peshekhonov (C),C
Juraj Bezuch (C/LW),HC Slovan Bratislava,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/100459/juraj-bezuch,2017-2018,khl,Juraj Bezuch (C/LW),C/LW
Dmitri Lyutov (D),Amur Khabarovsk,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/90379/dmitri-lyutov,2017-2018,khl,Dmitri Lyutov (D),D
Dmitri Monya (RW),Yugra Khanty-Mansiysk,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/20522/dmitri-monya,2017-2018,khl,Dmitri Monya (RW),RW
Viktor Drugov (LW),Admiral Vladivostok,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/19575/viktor-drugov,2017-2018,khl,Viktor Drugov (LW),LW
Sergei Sentyurin (W),Traktor Chelyabinsk,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/18548/sergei-sentyurin,2017-2018,khl,Sergei Sentyurin (W),W
Konstantin Savenkov (LW/C),Barys Astana,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/15275/konstantin-savenkov,2017-2018,khl,Konstantin Savenkov (LW/C),LW/C
Denis Bodrov (D),Avtomobilist Yekaterinburg,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9262/denis-bodrov,2017-2018,khl,Denis Bodrov (D),D
Joonas Jalvanti (D),Jokerit,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/7951/joonas-jalvanti,2017-2018,khl,Joonas Jalvanti (D),D
Teemu Ramstedt (C),HC Slovan Bratislava,2,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/7799/teemu-ramstedt,2017-2018,khl,Teemu Ramstedt (C),C
Artyom Maltsev (D),HK Sochi,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/313719/artyom-maltsev,2017-2018,khl,Artyom Maltsev (D),D
Mikhail Bitsadze (C/LW),Dynamo Moskva,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/312830/mikhail-bitsadze,2017-2018,khl,Mikhail Bitsadze (C/LW),C/LW
Kirill Marchenko (RW/LW),Yugra Khanty-Mansiysk,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/392162/kirill-marchenko,2017-2018,khl,Kirill Marchenko (RW/LW),RW/LW
Dmitri Deryabin (D),Dinamo Minsk,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/383096/dmitri-deryabin,2017-2018,khl,Dmitri Deryabin (D),D
Kirill Popov (F),Yugra Khanty-Mansiysk,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/359976/kirill-popov,2017-2018,khl,Kirill Popov (F),F
Alexander Yaremchuk (C/RW),Yugra Khanty-Mansiysk,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/359974/alexander-yaremchuk,2017-2018,khl,Alexander Yaremchuk (C/RW),C/RW
Gleb Kozhemyakin (D),Vityaz Podolsk,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/353550/gleb-kozhemyakin,2017-2018,khl,Gleb Kozhemyakin (D),D
Nikolai Kovalenko (RW/LW),Lokomotiv Yaroslavl,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/339499/nikolai-kovalenko,2017-2018,khl,Nikolai Kovalenko (RW/LW),RW/LW
Sergei Melnikov (LW),Barys Astana,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/320905/sergei-melnikov,2017-2018,khl,Sergei Melnikov (LW),LW
Alexander Sevostyanov (D),Avtomobilist Yekaterinburg,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/319197/alexander-sevostyanov,2017-2018,khl,Alexander Sevostyanov (D),D
Ivan Kovalyov (D),Lokomotiv Yaroslavl,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/313922/ivan-kovalyov,2017-2018,khl,Ivan Kovalyov (D),D
Nikita Gromov (D),Lokomotiv Yaroslavl,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/313920/nikita-gromov,2017-2018,khl,Nikita Gromov (D),D
Dmitri Rodionychev (D),Torpedo Nizhny Novgorod,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/359580/dmitri-rodionychev,2017-2018,khl,Dmitri Rodionychev (D),D
Artur Lauta (RW/LW),Yugra Khanty-Mansiysk,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/226944/artur-lauta,2017-2018,khl,Artur Lauta (RW/LW),RW/LW
Dmitri Alexeyev (D),Traktor Chelyabinsk,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/309541/dmitri-alexeyev,2017-2018,khl,Dmitri Alexeyev (D),D
Danila Galenyuk (D),SKA St. Petersburg,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/340087/danila-galenyuk,2017-2018,khl,Danila Galenyuk (D),D
Vladimir Gaideik (F),Yugra Khanty-Mansiysk,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/377562/vladimir-gaideik,2017-2018,khl,Vladimir Gaideik (F),F
Denis Yerkin (C),Yugra Khanty-Mansiysk,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/377565/denis-yerkin,2017-2018,khl,Denis Yerkin (C),C
Jeremy Morin (RW/LW),Yugra Khanty-Mansiysk,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/17507/jeremy-morin,2017-2018,khl,Jeremy Morin (RW/LW),RW/LW
Mikhail Mokin (LW),Kunlun Red Star,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/105664/mikhail-mokin,2017-2018,khl,Mikhail Mokin (LW),LW
Igor Myasishchev (D),CSKA Moskva,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/301492/igor-myasishchev,2017-2018,khl,Igor Myasishchev (D),D
Alexander Kalinin (D),totals,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/338576/alexander-kalinin,2017-2018,khl,Alexander Kalinin (D),D
Nikita Zhuldikov (D),Traktor Chelyabinsk,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/250458/nikita-zhuldikov,2017-2018,khl,Nikita Zhuldikov (D),D
Vladimir Bobylyov (W/C),Salavat Yulaev Ufa,3,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/268059/vladimir-bobylyov,2017-2018,khl,Vladimir Bobylyov (W/C),W/C
Alexei Yakovlev (RW/C),Sibir Novosibirsk,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/160612/alexei-yakovlev,2017-2018,khl,Alexei Yakovlev (RW/C),RW/C
Dmitri Yushkevich (D),Yugra Khanty-Mansiysk,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/265745/dmitri-yushkevich,2017-2018,khl,Dmitri Yushkevich (D),D
Ivan Romanov (RW/LW),Lokomotiv Yaroslavl,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/320907/ivan-romanov,2017-2018,khl,Ivan Romanov (RW/LW),RW/LW
Dmitri Maltsev (LW/RW),HK Sochi,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/95807/dmitri-maltsev,2017-2018,khl,Dmitri Maltsev (LW/RW),LW/RW
Maxim Potapov (C/W),Spartak Moskva,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/20928/maxim-potapov,2017-2018,khl,Maxim Potapov (C/W),C/W
Ivan Gavrilenko (D),Admiral Vladivostok,4,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/40248/ivan-gavrilenko,2017-2018,khl,Ivan Gavrilenko (D),D
Ivan Bezrukov (RW),Traktor Chelyabinsk,5,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/285678/ivan-bezrukov,2017-2018,khl,Ivan Bezrukov (RW),RW
Daniil Skorikov (LW/RW),Salavat Yulaev Ufa,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/378576/daniil-skorikov,2017-2018,khl,Daniil Skorikov (LW/RW),LW/RW
Artyom Belotsky (F),Avtomobilist Yekaterinburg,5,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/339518/artyom-belotsky,2017-2018,khl,Artyom Belotsky (F),F
Denis Kovalyov (C),Admiral Vladivostok,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/212918/denis-kovalyov,2017-2018,khl,Denis Kovalyov (C),C
Yuri Nazarov (RW),Amur Khabarovsk,5,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/105490/yuri-nazarov,2017-2018,khl,Yuri Nazarov (RW),RW
Nikita Li (RW),Spartak Moskva,5,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/301279/nikita-li,2017-2018,khl,Nikita Li (RW),RW
Denis Mosharov (RW),Traktor Chelyabinsk,5,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/105812/denis-mosharov,2017-2018,khl,Denis Mosharov (RW),RW
Alexander Sorokin (D),Neftekhimik Nizhnekamsk,5,0,0,0,0.00,7,1,https://www.eliteprospects.com/player/107040/alexander-sorokin,2017-2018,khl,Alexander Sorokin (D),D
Nikita Kamalov (D),Amur Khabarovsk,6,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/218307/nikita-kamalov,2017-2018,khl,Nikita Kamalov (D),D
Pauls Svars (D),Dinamo Riga,6,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/279990/pauls-svars,2017-2018,khl,Pauls Svars (D),D
Sergei Barbashev (RW),Sibir Novosibirsk,6,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/40264/sergei-barbashev,2017-2018,khl,Sergei Barbashev (RW),RW
Roman Krikunenko (C/RW),Admiral Vladivostok,6,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/265762/roman-krikunenko,2017-2018,khl,Roman Krikunenko (C/RW),C/RW
Dmitri Grents (C),Barys Astana,6,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/244162/dmitri-grents,2017-2018,khl,Dmitri Grents (C),C
Vladislav Kodola (C),Severstal Cherepovets,6,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/250349/vladislav-kodola,2017-2018,khl,Vladislav Kodola (C),C
Colton Gillies (C/W),Dinamo Riga,6,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/11100/colton-gillies,2017-2018,khl,Colton Gillies (C/W),C/W
Konstantin Klimontov (D),Traktor Chelyabinsk,6,0,0,0,0.00,6,-2,https://www.eliteprospects.com/player/24784/konstantin-klimontov,2017-2018,khl,Konstantin Klimontov (D),D
Ilya Ivanov (C),Admiral Vladivostok,7,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/160563/ilya-ivanov,2017-2018,khl,Ilya Ivanov (C),C
Anton Morenets (D),Lada Togliatti,7,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/265329/anton-morenets,2017-2018,khl,Anton Morenets (D),D
Dmitri Ambrozheichik (RW),Dinamo Minsk,8,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/213654/dmitri-ambrozheichik,2017-2018,khl,Dmitri Ambrozheichik (RW),RW
Stanislav Chistov (LW),totals,8,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8520/stanislav-chistov,2017-2018,khl,Stanislav Chistov (LW),LW
Alexander Tridchikov (LW),Traktor Chelyabinsk,8,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/149491/alexander-tridchikov,2017-2018,khl,Alexander Tridchikov (LW),LW
Artyom Zhelezkov (C),Metallurg Magnitogorsk,8,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/238265/artyom-zhelezkov,2017-2018,khl,Artyom Zhelezkov (C),C
Yevgeni Nazarkin (D),Avangard Omsk,8,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/250366/yevgeni-nazarkin,2017-2018,khl,Yevgeni Nazarkin (D),D
Lukas Kozak (D),HC Slovan Bratislava,8,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/34743/lukas-kozak,2017-2018,khl,Lukas Kozak (D),D
Ivan Belyakov (F),Amur Khabarovsk,8,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/337974/ivan-belyakov,2017-2018,khl,Ivan Belyakov (F),F
Greg Squires (RW),Kunlun Red Star,10,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/15670/greg-squires,2017-2018,khl,Greg Squires (RW),RW
Sergei Ilyin (D),Admiral Vladivostok,10,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/160615/sergei-ilyin,2017-2018,khl,Sergei Ilyin (D),D
Anton Zlobin (RW/LW),Dynamo Moskva,10,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/58562/anton-zlobin,2017-2018,khl,Anton Zlobin (RW/LW),RW/LW
Igor Rudenkov (C/LW),Amur Khabarovsk,10,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/159078/igor-rudenkov,2017-2018,khl,Igor Rudenkov (C/LW),C/LW
Denis Golubev (C/RW),totals,10,0,0,0,0.00,12,2,https://www.eliteprospects.com/player/44891/denis-golubev,2017-2018,khl,Denis Golubev (C/RW),C/RW
Vladislav Kara (RW),Ak Bars Kazan,11,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/322627/vladislav-kara,2017-2018,khl,Vladislav Kara (RW),RW
Makar Khabarov (D),Severstal Cherepovets,11,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/326707/makar-khabarov,2017-2018,khl,Makar Khabarov (D),D
Brett Bellemore (D),Kunlun Red Star,11,0,0,0,0.00,14,-1,https://www.eliteprospects.com/player/14729/brett-bellemore,2017-2018,khl,Brett Bellemore (D),D
Michal Hlinka (C/LW),HC Slovan Bratislava,12,0,0,0,0.00,8,-7,https://www.eliteprospects.com/player/82646/michal-hlinka,2017-2018,khl,Michal Hlinka (C/LW),C/LW
Mikhail Yepishin (D),Vityaz Podolsk,12,0,0,0,0.00,9,-2,https://www.eliteprospects.com/player/313309/mikhail-yepishin,2017-2018,khl,Mikhail Yepishin (D),D
Pavel Gorokhov (F),Vityaz Podolsk,13,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/353557/pavel-gorokhov,2017-2018,khl,Pavel Gorokhov (F),F
Denis Gorbunov (C),totals,14,0,0,0,0.00,4,-4,https://www.eliteprospects.com/player/213653/denis-gorbunov,2017-2018,khl,Denis Gorbunov (C),C
Andrei Altybarmakyan (RW/LW),SKA St. Petersburg,14,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/313706/andrei-altybarmakyan,2017-2018,khl,Andrei Altybarmakyan (RW/LW),RW/LW
Daniil Miromanov (D/RW),HK Sochi,15,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/289399/daniil-miromanov,2017-2018,khl,Daniil Miromanov (D/RW),D/RW
Vsevolod Sorokin (D),Spartak Moskva,16,0,0,0,0.00,7,-4,https://www.eliteprospects.com/player/107002/vsevolod-sorokin,2017-2018,khl,Vsevolod Sorokin (D),D
Maxim Rasseikin (C),Avtomobilist Yekaterinburg,17,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/309246/maxim-rasseikin,2017-2018,khl,Maxim Rasseikin (C),C
Stepan Starkov (RW),HK Sochi,18,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/361179/stepan-starkov,2017-2018,khl,Stepan Starkov (RW),RW
Vladimir Malenkikh (D),Lada Togliatti,18,0,0,0,0.00,2,-6,https://www.eliteprospects.com/player/19126/vladimir-malenkikh,2017-2018,khl,Vladimir Malenkikh (D),D
Danil Yurtaikin (LW/RW),totals,18,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/265753/danil-yurtaikin,2017-2018,khl,Danil Yurtaikin (LW/RW),LW/RW
Yevgeni Kurbatov (D),Torpedo Nizhny Novgorod,18,0,0,0,0.00,10,3,https://www.eliteprospects.com/player/15172/yevgeni-kurbatov,2017-2018,khl,Yevgeni Kurbatov (D),D
Georgi Sergeyenko (LW/RW),Admiral Vladivostok,18,0,0,0,0.00,10,-4,https://www.eliteprospects.com/player/213001/georgi-sergeyenko,2017-2018,khl,Georgi Sergeyenko (LW/RW),LW/RW
Maxim Tsyplakov (RW),Spartak Moskva,20,0,0,0,0.00,4,-5,https://www.eliteprospects.com/player/354505/maxim-tsyplakov,2017-2018,khl,Maxim Tsyplakov (RW),RW
Igor Velichkin (LW/RW),Amur Khabarovsk,22,0,0,0,0.00,30,-7,https://www.eliteprospects.com/player/19129/igor-velichkin,2017-2018,khl,Igor Velichkin (LW/RW),LW/RW
Mike Lundin (D),Jokerit,23,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/14077/mike-lundin,2017-2018,khl,Mike Lundin (D),D
Ruslan Petrishchev (D),Salavat Yulaev Ufa,23,0,0,0,0.00,4,2,https://www.eliteprospects.com/player/301527/ruslan-petrishchev,2017-2018,khl,Ruslan Petrishchev (D),D
Pavel Lukin (D),Vityaz Podolsk,23,0,0,0,0.00,20,3,https://www.eliteprospects.com/player/17576/pavel-lukin,2017-2018,khl,Pavel Lukin (D),D
Kirill Melyakov (D),totals,24,0,0,0,0.00,4,-5,https://www.eliteprospects.com/player/313924/kirill-melyakov,2017-2018,khl,Kirill Melyakov (D),D
Ilya Morozov (D),Sibir Novosibirsk,25,0,0,0,0.00,6,5,https://www.eliteprospects.com/player/370779/ilya-morozov,2017-2018,khl,Ilya Morozov (D),D
Danil Gubarev (LW),Traktor Chelyabinsk,25,0,0,0,0.00,12,-3,https://www.eliteprospects.com/player/34776/danil-gubarev,2017-2018,khl,Danil Gubarev (LW),LW
Danila Moiseyev (C),Vityaz Podolsk,26,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/379015/danila-moiseyev,2017-2018,khl,Danila Moiseyev (C),C
Artyom Chmykhov (D),totals,38,0,0,0,0.00,18,1,https://www.eliteprospects.com/player/301495/artyom-chmykhov,2017-2018,khl,Artyom Chmykhov (D),D
Nikita Gusev (LW),SKA St. Petersburg,62,17,65,82,1.32,10,39,https://www.eliteprospects.com/player/75169/nikita-gusev,2018-2019,khl,Nikita Gusev (LW),LW
Nigel Dawes (LW),Avtomobilist Yekaterinburg,60,28,41,69,1.15,12,20,https://www.eliteprospects.com/player/9503/nigel-dawes,2018-2019,khl,Nigel Dawes (LW),LW
Vadim Shipachyov (C),Dynamo Moskva,61,20,48,68,1.11,30,22,https://www.eliteprospects.com/player/19550/vadim-shipachyov,2018-2019,khl,Vadim Shipachyov (C),C
Dmitri Kagarlitsky (LW),Dynamo Moskva,61,24,37,61,1.00,40,22,https://www.eliteprospects.com/player/11862/dmitri-kagarlitsky,2018-2019,khl,Dmitri Kagarlitsky (LW),LW
Brian O'Neill (C),Jokerit,62,13,45,58,0.94,30,7,https://www.eliteprospects.com/player/16709/brian-o-neill,2018-2019,khl,Brian O'Neill (C),C
Sergei Mozyakin (LW),Metallurg Magnitogorsk,61,23,32,55,0.90,10,14,https://www.eliteprospects.com/player/14828/sergei-mozyakin,2018-2019,khl,Sergei Mozyakin (LW),LW
Matt Ellison (C/W),Metallurg Magnitogorsk,62,20,35,55,0.89,34,12,https://www.eliteprospects.com/player/9145/matt-ellison,2018-2019,khl,Matt Ellison (C/W),C/W
Dan Sexton (RW),Avtomobilist Yekaterinburg,61,25,28,53,0.87,6,22,https://www.eliteprospects.com/player/31223/dan-sexton,2018-2019,khl,Dan Sexton (RW),RW
Darren Dietz (D),Barys Astana,62,15,38,53,0.85,59,30,https://www.eliteprospects.com/player/52798/darren-dietz,2018-2019,khl,Darren Dietz (D),D
Mikhail Grigorenko (C/RW),CSKA Moskva,55,17,35,52,0.95,10,33,https://www.eliteprospects.com/player/42435/mikhail-grigorenko,2018-2019,khl,Mikhail Grigorenko (C/RW),C/RW
Kirill Kaprizov (LW),CSKA Moskva,57,30,21,51,0.89,16,34,https://www.eliteprospects.com/player/265645/kirill-kaprizov,2018-2019,khl,Kirill Kaprizov (LW),LW
Linus Omark (LW),Salavat Yulaev Ufa,56,10,39,49,0.88,28,3,https://www.eliteprospects.com/player/4008/linus-omark,2018-2019,khl,Linus Omark (LW),LW
Linus Videll (W/C),Dinamo Riga,49,24,24,48,0.98,14,7,https://www.eliteprospects.com/player/604/linus-videll,2018-2019,khl,Linus Videll (W/C),W/C
Stéphane Da Costa (C),Avtomobilist Yekaterinburg,58,22,26,48,0.83,51,11,https://www.eliteprospects.com/player/14394/stephane-da-costa,2018-2019,khl,Stéphane Da Costa (C),C
Sakari Manninen (C/LW),Jokerit,62,20,28,48,0.77,14,15,https://www.eliteprospects.com/player/45226/sakari-manninen,2018-2019,khl,Sakari Manninen (C/LW),C/LW
Dennis Rasmussen (C),Metallurg Magnitogorsk,61,14,34,48,0.79,6,7,https://www.eliteprospects.com/player/9985/dennis-rasmussen,2018-2019,khl,Dennis Rasmussen (C),C
Jiří Sekáč (LW),Ak Bars Kazan,60,23,24,47,0.78,16,14,https://www.eliteprospects.com/player/41014/ji%C5%99i-sekac,2018-2019,khl,Jiří Sekáč (LW),LW
Alexander Barabanov (RW/LW),SKA St. Petersburg,58,17,29,46,0.79,12,34,https://www.eliteprospects.com/player/87913/alexander-barabanov,2018-2019,khl,Alexander Barabanov (RW/LW),RW/LW
Mathew Maione (D),Dinamo Riga,58,11,35,46,0.79,22,-12,https://www.eliteprospects.com/player/33637/mathew-maione,2018-2019,khl,Mathew Maione (D),D
André Petersson (RW),Barys Astana,51,23,22,45,0.88,42,23,https://www.eliteprospects.com/player/7039/andre-petersson,2018-2019,khl,André Petersson (RW),RW
Ilya Mikheyev (RW/LW),Avangard Omsk,62,23,22,45,0.73,8,21,https://www.eliteprospects.com/player/180935/ilya-mikheyev,2018-2019,khl,Ilya Mikheyev (RW/LW),RW/LW
Teemu Hartikainen (C/W),Salavat Yulaev Ufa,59,17,28,45,0.76,24,5,https://www.eliteprospects.com/player/11365/teemu-hartikainen,2018-2019,khl,Teemu Hartikainen (C/W),C/W
Lauris Darzins (RW/LW),Dinamo Riga,62,18,26,44,0.71,32,2,https://www.eliteprospects.com/player/3202/lauris-darzins,2018-2019,khl,Lauris Darzins (RW/LW),RW/LW
Linden Vey (C),CSKA Moskva,56,12,31,43,0.77,22,35,https://www.eliteprospects.com/player/28422/linden-vey,2018-2019,khl,Linden Vey (C),C
Miro Aaltonen (C/LW),Vityaz Podolsk,61,19,23,42,0.69,20,9,https://www.eliteprospects.com/player/44162/miro-aaltonen,2018-2019,khl,Miro Aaltonen (C/LW),C/LW
Pavel Datsyuk (C),SKA St. Petersburg,54,12,30,42,0.78,6,24,https://www.eliteprospects.com/player/8615/pavel-datsyuk,2018-2019,khl,Pavel Datsyuk (C),C
Andrew Calof (RW),Torpedo Nizhny Novgorod,58,22,19,41,0.71,22,-3,https://www.eliteprospects.com/player/40211/andrew-calof,2018-2019,khl,Andrew Calof (RW),RW
Nikolai Prokhorkin (C),SKA St. Petersburg,41,20,21,41,1.00,10,27,https://www.eliteprospects.com/player/93769/nikolai-prokhorkin,2018-2019,khl,Nikolai Prokhorkin (C),C
Brandon Kozun (RW),Lokomotiv Yaroslavl,52,19,22,41,0.79,32,2,https://www.eliteprospects.com/player/23151/brandon-kozun,2018-2019,khl,Brandon Kozun (RW),RW
