player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Aapo Holtinkoski (D),KooKoo,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/395423/aapo-holtinkoski,2021-2022,liiga,Aapo Holtinkoski (D),D
Jere Vertanen (D),Kärpät,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/332928/jere-vertanen,2021-2022,liiga,Jere Vertanen (D),D
Elias Ruusu (D),JYP,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/395067/elias-ruusu,2021-2022,liiga,Elias Ruusu (D),D
Miikka Salomäki (W/C),HIFK,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/43419/miikka-salomaki,2021-2022,liiga,Miikka Salomäki (W/C),W/C
Topi Piipponen (LW/RW),SaiPa,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/152033/topi-piipponen,2021-2022,liiga,Topi Piipponen (LW/RW),LW/RW
Niko Kuiri (C/LW),Kärpät,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/217422/niko-kuiri,2021-2022,liiga,Niko Kuiri (C/LW),C/LW
Mikko Haaparanta (F),JYP,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/251261/mikko-haaparanta,2021-2022,liiga,Mikko Haaparanta (F),F
Zdenek Sedlak (RW/C),SaiPa,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/273128/zdenek-sedlak,2021-2022,liiga,Zdenek Sedlak (RW/C),RW/C
Einari Luhanka (D),HIFK,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/250068/einari-luhanka,2021-2022,liiga,Einari Luhanka (D),D
Miro Keskitalo (D),Kärpät,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/118326/miro-keskitalo,2021-2022,liiga,Miro Keskitalo (D),D
Olli Korhonen (C/LW),SaiPa,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/161966/olli-korhonen,2021-2022,liiga,Olli Korhonen (C/LW),C/LW
Daniel Mäkiaho (LW/RW),HPK,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/396673/daniel-makiaho,2021-2022,liiga,Daniel Mäkiaho (LW/RW),LW/RW
Jure Povse (F),Sport,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/581378/jure-povse,2021-2022,liiga,Jure Povse (F),F
Onni Boman (C),JYP,3,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/429283/onni-boman,2021-2022,liiga,Onni Boman (C),C
Eero Niemi (RW),Ässät,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/534238/eero-niemi,2021-2022,liiga,Eero Niemi (RW),RW
Atte Tiitinen (LW),JYP,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/462187/atte-tiitinen,2021-2022,liiga,Atte Tiitinen (LW),LW
Perttu Kiesilä (C),Jukurit,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/321035/perttu-kiesila,2021-2022,liiga,Perttu Kiesilä (C),C
Juho Koivusaari (F),totals,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/277085/juho-koivusaari,2021-2022,liiga,Juho Koivusaari (F),F
Santeri Sillanpää (F),totals,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/178270/santeri-sillanpaa,2021-2022,liiga,Santeri Sillanpää (F),F
Justus Mikkonen (F),JYP,3,0,0,0,0.00,25,-4,https://www.eliteprospects.com/player/221074/justus-mikkonen,2021-2022,liiga,Justus Mikkonen (F),F
Okko Kangasniemi (F),SaiPa,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/440906/okko-kangasniemi,2021-2022,liiga,Okko Kangasniemi (F),F
Kalle Ervasti (D),Lukko,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/470503/kalle-ervasti,2021-2022,liiga,Kalle Ervasti (D),D
Oskari Luoto (C),Tappara,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/534246/oskari-luoto,2021-2022,liiga,Oskari Luoto (C),C
Eemeli Virtanen (D),Ässät,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/556868/eemeli-virtanen,2021-2022,liiga,Eemeli Virtanen (D),D
Joona Korhonen (LW/RW),Ilves,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/556958/joona-korhonen,2021-2022,liiga,Joona Korhonen (LW/RW),LW/RW
Albin Grewe (LW/RW),Ilves,4,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/342488/albin-grewe,2021-2022,liiga,Albin Grewe (LW/RW),LW/RW
Jarno Koskiranta (C),SaiPa,4,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/21052/jarno-koskiranta,2021-2022,liiga,Jarno Koskiranta (C),C
Santeri Salmela (D),KooKoo,4,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/318146/santeri-salmela,2021-2022,liiga,Santeri Salmela (D),D
Daniels Berzins (C),JYP,4,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/325511/daniels-berzins,2021-2022,liiga,Daniels Berzins (C),C
Jaromir Pytlik (C/RW),KalPa,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/318885/jaromir-pytlik,2021-2022,liiga,Jaromir Pytlik (C/RW),C/RW
Miika Herrala (LW),SaiPa,5,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/428829/miika-herrala,2021-2022,liiga,Miika Herrala (LW),LW
Eemeli Saari (D),TPS,5,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/525632/eemeli-saari,2021-2022,liiga,Eemeli Saari (D),D
Mico Luoto (D),HIFK,6,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/397016/mico-luoto,2021-2022,liiga,Mico Luoto (D),D
Roope Turunen (F),SaiPa,6,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/428876/roope-turunen,2021-2022,liiga,Roope Turunen (F),F
Aleksi Malinen (D),JYP,6,0,0,0,0.00,0,-6,https://www.eliteprospects.com/player/556743/aleksi-malinen,2021-2022,liiga,Aleksi Malinen (D),D
Atso Lehtinen (D),HPK,6,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/396702/atso-lehtinen,2021-2022,liiga,Atso Lehtinen (D),D
Karri Aho (D),Ilves,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/499176/karri-aho,2021-2022,liiga,Karri Aho (D),D
Joona Mourujärvi (D),Kärpät,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/557160/joona-mourujarvi,2021-2022,liiga,Joona Mourujärvi (D),D
Lenni Hämäläinen (RW/LW),Lukko,7,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/499076/lenni-hamalainen,2021-2022,liiga,Lenni Hämäläinen (RW/LW),RW/LW
Kimi Kuusela (D),JYP,7,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/429280/kimi-kuusela,2021-2022,liiga,Kimi Kuusela (D),D
Patrik Satosaari (D),Pelicans,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/428800/patrik-satosaari,2021-2022,liiga,Patrik Satosaari (D),D
Mikael Saha (C/W),Jukurit,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/84673/mikael-saha,2021-2022,liiga,Mikael Saha (C/W),C/W
Elmeri Kaksonen (LW/RW),totals,7,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/15137/elmeri-kaksonen,2021-2022,liiga,Elmeri Kaksonen (LW/RW),LW/RW
Kasper Koskinen (F),TPS,7,0,0,0,0.00,14,-3,https://www.eliteprospects.com/player/396653/kasper-koskinen,2021-2022,liiga,Kasper Koskinen (F),F
Oskari Kalajanniska (F),JYP,8,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/332940/oskari-kalajanniska,2021-2022,liiga,Oskari Kalajanniska (F),F
Tomi Iso-Mustajärvi (C),Ilves,10,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/25502/tomi-iso-mustajarvi,2021-2022,liiga,Tomi Iso-Mustajärvi (C),C
Damir Musin (D),Kärpät,11,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/97488/damir-musin,2021-2022,liiga,Damir Musin (D),D
Onni Korkka (D),Lukko,11,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/396626/onni-korkka,2021-2022,liiga,Onni Korkka (D),D
Bine Masic (D),Sport,11,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/581143/bine-masic,2021-2022,liiga,Bine Masic (D),D
Niko Peltola (D),Ilves,11,0,0,0,0.00,6,3,https://www.eliteprospects.com/player/45220/niko-peltola,2021-2022,liiga,Niko Peltola (D),D
Santtu Hakanen (C),HPK,12,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/396708/santtu-hakanen,2021-2022,liiga,Santtu Hakanen (C),C
Bobbo Petersson (D),Sport,15,0,0,0,0.00,0,-8,https://www.eliteprospects.com/player/13136/bobbo-petersson,2021-2022,liiga,Bobbo Petersson (D),D
Aleksi Sinkkonen (LW),SaiPa,18,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/499514/aleksi-sinkkonen,2021-2022,liiga,Aleksi Sinkkonen (LW),LW
Saku Forsblom (D),totals,32,0,0,0,0.00,16,-6,https://www.eliteprospects.com/player/301567/saku-forsblom,2021-2022,liiga,Saku Forsblom (D),D
Michael Joly (RW),HPK,60,25,39,64,1.07,18,9,https://www.eliteprospects.com/player/128893/michael-joly,2022-2023,liiga,Michael Joly (RW),RW
Jori Lehterä (C),Tappara,57,11,46,57,1.00,45,5,https://www.eliteprospects.com/player/8042/jori-lehtera,2022-2023,liiga,Jori Lehterä (C),C
Jerry Turkulainen (RW),JYP,60,12,42,54,0.90,20,-3,https://www.eliteprospects.com/player/199750/jerry-turkulainen,2022-2023,liiga,Jerry Turkulainen (RW),RW
Petri Kontiola (C),Ilves,58,12,39,51,0.88,40,0,https://www.eliteprospects.com/player/4281/petri-kontiola,2022-2023,liiga,Petri Kontiola (C),C
Jaakko Rissanen (C),KalPa,57,16,34,50,0.88,26,17,https://www.eliteprospects.com/player/16446/jaakko-rissanen,2022-2023,liiga,Jaakko Rissanen (C),C
Henrik Haapala (LW/RW),Ilves,47,15,32,47,1.00,20,9,https://www.eliteprospects.com/player/60736/henrik-haapala,2022-2023,liiga,Henrik Haapala (LW/RW),LW/RW
Les Lancaster (D),Ilves,60,13,34,47,0.78,22,20,https://www.eliteprospects.com/player/203338/les-lancaster,2022-2023,liiga,Les Lancaster (D),D
Joona Ikonen (RW),Ilves,54,23,22,45,0.83,16,9,https://www.eliteprospects.com/player/284831/joona-ikonen,2022-2023,liiga,Joona Ikonen (RW),RW
Veli-Matti Savinainen (W/C),Tappara,54,17,27,44,0.81,30,6,https://www.eliteprospects.com/player/10920/veli-matti-savinainen,2022-2023,liiga,Veli-Matti Savinainen (W/C),W/C
Thomas Grégoire (D),Lukko,57,13,31,44,0.77,41,23,https://www.eliteprospects.com/player/252468/thomas-gregoire,2022-2023,liiga,Thomas Grégoire (D),D
Aku Räty (RW),Ilves,53,18,24,42,0.79,10,26,https://www.eliteprospects.com/player/395509/aku-raty,2022-2023,liiga,Aku Räty (RW),RW
Simon Hjalmarsson (LW),Sport,45,12,30,42,0.93,20,3,https://www.eliteprospects.com/player/5009/simon-hjalmarsson,2022-2023,liiga,Simon Hjalmarsson (LW),LW
Sami Niku (D),JYP,54,9,33,42,0.78,26,7,https://www.eliteprospects.com/player/92502/sami-niku,2022-2023,liiga,Sami Niku (D),D
Valtteri Kemiläinen (D),Tappara,43,8,34,42,0.98,22,-5,https://www.eliteprospects.com/player/58336/valtteri-kemilainen,2022-2023,liiga,Valtteri Kemiläinen (D),D
Niko Ojamäki (RW),Tappara,55,20,21,41,0.75,8,0,https://www.eliteprospects.com/player/66785/niko-ojamaki,2022-2023,liiga,Niko Ojamäki (RW),RW
Teemu Turunen (LW/RW),Kärpät,56,16,25,41,0.73,18,12,https://www.eliteprospects.com/player/66909/teemu-turunen,2022-2023,liiga,Teemu Turunen (LW/RW),LW/RW
Patrik Puistola (LW/RW),Jukurit,60,16,24,40,0.67,12,-8,https://www.eliteprospects.com/player/397004/patrik-puistola,2022-2023,liiga,Patrik Puistola (LW/RW),LW/RW
Axel Holmström (C),Sport,49,13,27,40,0.82,16,4,https://www.eliteprospects.com/player/86320/axel-holmstrom,2022-2023,liiga,Axel Holmström (C),C
Heikki Liedes (C/W),KooKoo,60,20,19,39,0.65,16,-12,https://www.eliteprospects.com/player/44176/heikki-liedes,2022-2023,liiga,Heikki Liedes (C/W),C/W
Lukas Jasek (C/RW),Pelicans,57,18,21,39,0.68,53,-4,https://www.eliteprospects.com/player/213164/lukas-jasek,2022-2023,liiga,Lukas Jasek (C/RW),C/RW
Eetu Koivistoinen (C),HIFK,60,20,18,38,0.63,12,-5,https://www.eliteprospects.com/player/50674/eetu-koivistoinen,2022-2023,liiga,Eetu Koivistoinen (C),C
Linus Andersson (RW/LW),KooKoo,59,15,23,38,0.64,8,5,https://www.eliteprospects.com/player/292750/linus-andersson,2022-2023,liiga,Linus Andersson (RW/LW),RW/LW
Anrei Hakulinen (RW/LW),Lukko,48,13,25,38,0.79,26,15,https://www.eliteprospects.com/player/49328/anrei-hakulinen,2022-2023,liiga,Anrei Hakulinen (RW/LW),RW/LW
Reid Gardiner (RW),JYP,59,27,10,37,0.63,14,12,https://www.eliteprospects.com/player/120199/reid-gardiner,2022-2023,liiga,Reid Gardiner (RW),RW
Aapeli Räsänen (C),KalPa,56,18,19,37,0.66,36,-4,https://www.eliteprospects.com/player/118081/aapeli-rasanen,2022-2023,liiga,Aapeli Räsänen (C),C
Kristian Vesalainen (W/C),HIFK,40,16,21,37,0.93,8,7,https://www.eliteprospects.com/player/222125/kristian-vesalainen,2022-2023,liiga,Kristian Vesalainen (W/C),W/C
Ville Leskinen (RW/LW),Kärpät,51,14,23,37,0.73,10,4,https://www.eliteprospects.com/player/73110/ville-leskinen,2022-2023,liiga,Ville Leskinen (RW/LW),RW/LW
Julius Mattila (C),Lukko,58,13,24,37,0.64,14,18,https://www.eliteprospects.com/player/148554/julius-mattila,2022-2023,liiga,Julius Mattila (C),C
Juha Jääskä (LW/RW),HIFK,56,12,25,37,0.66,26,14,https://www.eliteprospects.com/player/222123/juha-jaaska,2022-2023,liiga,Juha Jääskä (LW/RW),LW/RW
Iiro Pakarinen (RW/LW),HIFK,58,19,17,36,0.62,47,7,https://www.eliteprospects.com/player/30857/iiro-pakarinen,2022-2023,liiga,Iiro Pakarinen (RW/LW),RW/LW
Lasse Lappalainen (D),KalPa,60,12,24,36,0.60,34,1,https://www.eliteprospects.com/player/37886/lasse-lappalainen,2022-2023,liiga,Lasse Lappalainen (D),D
Eemeli Suomi (C/LW),Ilves,46,11,25,36,0.78,14,7,https://www.eliteprospects.com/player/92125/eemeli-suomi,2022-2023,liiga,Eemeli Suomi (C/LW),C/LW
Severi Lahtinen (RW/LW),JYP,54,11,25,36,0.67,2,-9,https://www.eliteprospects.com/player/223144/severi-lahtinen,2022-2023,liiga,Severi Lahtinen (RW/LW),RW/LW
Maksim Matushkin (D),Tappara,57,9,27,36,0.63,26,22,https://www.eliteprospects.com/player/10016/maksim-matushkin,2022-2023,liiga,Maksim Matushkin (D),D
Kyle Platzer (C),JYP,60,7,29,36,0.60,22,-2,https://www.eliteprospects.com/player/126916/kyle-platzer,2022-2023,liiga,Kyle Platzer (C),C
Ville Meskanen (RW),SaiPa,60,21,13,34,0.57,14,-31,https://www.eliteprospects.com/player/92118/ville-meskanen,2022-2023,liiga,Ville Meskanen (RW),RW
Juuso Mäenpää (C/LW),KalPa,59,14,20,34,0.58,6,13,https://www.eliteprospects.com/player/534237/juuso-maenpaa,2022-2023,liiga,Juuso Mäenpää (C/LW),C/LW
Juhamatti Aaltonen (W/C),Jukurit,51,10,24,34,0.67,18,-20,https://www.eliteprospects.com/player/3200/juhamatti-aaltonen,2022-2023,liiga,Juhamatti Aaltonen (W/C),W/C
Joni Ikonen (C),Pelicans,56,19,14,33,0.59,12,5,https://www.eliteprospects.com/player/221341/joni-ikonen,2022-2023,liiga,Joni Ikonen (C),C
Waltteri Merelä (RW),Tappara,41,15,18,33,0.80,47,1,https://www.eliteprospects.com/player/326878/waltteri-merela,2022-2023,liiga,Waltteri Merelä (RW),RW
Matias Mäntykivi (C),Ilves,60,12,21,33,0.55,20,9,https://www.eliteprospects.com/player/428827/matias-mantykivi,2022-2023,liiga,Matias Mäntykivi (C),C
Cody Kunyk (C),Kärpät,60,10,23,33,0.55,16,15,https://www.eliteprospects.com/player/44471/cody-kunyk,2022-2023,liiga,Cody Kunyk (C),C
Aatu Jämsen (RW/LW),Pelicans,43,14,18,32,0.74,12,3,https://www.eliteprospects.com/player/557189/aatu-jamsen,2022-2023,liiga,Aatu Jämsen (RW/LW),RW/LW
Joonas Kemppainen (C),Kärpät,58,14,18,32,0.55,12,9,https://www.eliteprospects.com/player/7957/joonas-kemppainen,2022-2023,liiga,Joonas Kemppainen (C),C
Julius Nättinen (C/W),HIFK,38,12,20,32,0.84,8,7,https://www.eliteprospects.com/player/85961/julius-nattinen,2022-2023,liiga,Julius Nättinen (C/W),C/W
Joose Antonen (RW/LW),KooKoo,48,9,23,32,0.67,8,-9,https://www.eliteprospects.com/player/50748/joose-antonen,2022-2023,liiga,Joose Antonen (RW/LW),RW/LW
Colby Sissons (D),KalPa,54,8,24,32,0.59,49,8,https://www.eliteprospects.com/player/198405/colby-sissons,2022-2023,liiga,Colby Sissons (D),D
Teemu Eronen (D),Pelicans,57,6,26,32,0.56,45,12,https://www.eliteprospects.com/player/17284/teemu-eronen,2022-2023,liiga,Teemu Eronen (D),D
Markus Nenonen (LW/RW),HPK,48,16,15,31,0.65,24,-10,https://www.eliteprospects.com/player/58352/markus-nenonen,2022-2023,liiga,Markus Nenonen (LW/RW),LW/RW
Roope Talaja (LW),Ässät,51,16,15,31,0.61,28,-4,https://www.eliteprospects.com/player/21214/roope-talaja,2022-2023,liiga,Roope Talaja (LW),LW
Braden Christoffer (C/LW),JYP,51,12,19,31,0.61,103,-4,https://www.eliteprospects.com/player/88696/braden-christoffer,2022-2023,liiga,Braden Christoffer (C/LW),C/LW
Elias Vilén (C),Pelicans,56,11,20,31,0.55,24,14,https://www.eliteprospects.com/player/395975/elias-vilen,2022-2023,liiga,Elias Vilén (C),C
Linus Nyman (LW/RW),Lukko,59,8,23,31,0.53,8,7,https://www.eliteprospects.com/player/277057/linus-nyman,2022-2023,liiga,Linus Nyman (LW/RW),LW/RW
Niko Huuhtanen (RW/LW),Jukurit,48,17,13,30,0.63,72,-3,https://www.eliteprospects.com/player/525628/niko-huuhtanen,2022-2023,liiga,Niko Huuhtanen (RW/LW),RW/LW
Tommi Tikka (C),Ilves,53,17,13,30,0.57,44,8,https://www.eliteprospects.com/player/60124/tommi-tikka,2022-2023,liiga,Tommi Tikka (C),C
Steve Moses (RW),HPK,55,13,17,30,0.55,20,-8,https://www.eliteprospects.com/player/38086/steve-moses,2022-2023,liiga,Steve Moses (RW),RW
Juuso Puustinen (RW),JYP,54,12,18,30,0.56,39,-3,https://www.eliteprospects.com/player/8395/juuso-puustinen,2022-2023,liiga,Juuso Puustinen (RW),RW
Teemu Rautiainen (LW/RW),KooKoo,58,6,24,30,0.52,10,-15,https://www.eliteprospects.com/player/25383/teemu-rautiainen,2022-2023,liiga,Teemu Rautiainen (LW/RW),LW/RW
Petteri Puhakka (LW/RW),Tappara,56,17,12,29,0.52,12,13,https://www.eliteprospects.com/player/429284/petteri-puhakka,2022-2023,liiga,Petteri Puhakka (LW/RW),LW/RW
Pekka Jormakka (RW),Jukurit,49,16,13,29,0.59,8,-14,https://www.eliteprospects.com/player/16046/pekka-jormakka,2022-2023,liiga,Pekka Jormakka (RW),RW
Jens Lööke (RW),Sport,37,12,17,29,0.78,8,3,https://www.eliteprospects.com/player/146691/jens-looke,2022-2023,liiga,Jens Lööke (RW),RW
Arttu Ilomäki (C/RW),TPS,58,11,18,29,0.50,18,-5,https://www.eliteprospects.com/player/40572/arttu-ilomaki,2022-2023,liiga,Arttu Ilomäki (C/RW),C/RW
Tyler Kelleher (RW),totals,50,10,19,29,0.58,16,3,https://www.eliteprospects.com/player/151832/tyler-kelleher,2022-2023,liiga,Tyler Kelleher (RW),RW
Miika Roine (LW/RW),Pelicans,60,9,20,29,0.48,18,17,https://www.eliteprospects.com/player/40811/miika-roine,2022-2023,liiga,Miika Roine (LW/RW),LW/RW
Otso Rantakari (D),HIFK,53,8,21,29,0.55,36,15,https://www.eliteprospects.com/player/23041/otso-rantakari,2022-2023,liiga,Otso Rantakari (D),D
Roni Hirvonen (C/W),HIFK,57,15,13,28,0.49,32,6,https://www.eliteprospects.com/player/448946/roni-hirvonen,2022-2023,liiga,Roni Hirvonen (C/W),C/W
Derek Barach (C),Ässät,58,15,13,28,0.48,59,-2,https://www.eliteprospects.com/player/256130/derek-barach,2022-2023,liiga,Derek Barach (C),C
Sebastian Repo (RW),Lukko,54,14,14,28,0.52,24,10,https://www.eliteprospects.com/player/92192/sebastian-repo,2022-2023,liiga,Sebastian Repo (RW),RW
Matti Järvinen (C),HPK,45,12,16,28,0.62,10,7,https://www.eliteprospects.com/player/16646/matti-jarvinen,2022-2023,liiga,Matti Järvinen (C),C
Ville Koivunen (W/C),Kärpät,52,12,16,28,0.54,26,9,https://www.eliteprospects.com/player/525660/ville-koivunen,2022-2023,liiga,Ville Koivunen (W/C),W/C
Juuso Könönen (LW),KalPa,60,10,18,28,0.47,22,2,https://www.eliteprospects.com/player/222349/juuso-kononen,2022-2023,liiga,Juuso Könönen (LW),LW
Arttu Pelli (D),HPK,45,9,19,28,0.62,12,-5,https://www.eliteprospects.com/player/151928/arttu-pelli,2022-2023,liiga,Arttu Pelli (D),D
Ian McCoshen (D),Ässät,59,7,21,28,0.47,52,-11,https://www.eliteprospects.com/player/90302/ian-mccoshen,2022-2023,liiga,Ian McCoshen (D),D
Iikka Kangasniemi (LW/RW),Pelicans,44,5,23,28,0.64,18,-3,https://www.eliteprospects.com/player/91153/iikka-kangasniemi,2022-2023,liiga,Iikka Kangasniemi (LW/RW),LW/RW
Peter Tiivola (C),Kärpät,54,12,15,27,0.50,22,-1,https://www.eliteprospects.com/player/57868/peter-tiivola,2022-2023,liiga,Peter Tiivola (C),C
Oliver Kapanen (C),KalPa,55,12,15,27,0.49,28,6,https://www.eliteprospects.com/player/639018/oliver-kapanen,2022-2023,liiga,Oliver Kapanen (C),C
Max Görtz (RW/LW),KalPa,47,11,16,27,0.57,6,9,https://www.eliteprospects.com/player/27258/max-gortz,2022-2023,liiga,Max Görtz (RW/LW),RW/LW
Tuomas Kiiskinen (LW),KalPa,42,9,18,27,0.64,8,4,https://www.eliteprospects.com/player/7505/tuomas-kiiskinen,2022-2023,liiga,Tuomas Kiiskinen (LW),LW
Michal Kovařčík (C/RW),Jukurit,51,9,18,27,0.53,12,-6,https://www.eliteprospects.com/player/159841/michal-kova%C5%99cik,2022-2023,liiga,Michal Kovařčík (C/RW),C/RW
Otto Mäkinen (C/W),Jukurit,55,8,19,27,0.49,43,-18,https://www.eliteprospects.com/player/157202/otto-makinen,2022-2023,liiga,Otto Mäkinen (C/W),C/W
Kristian Tanus (LW/C),Tappara,57,14,12,26,0.46,10,12,https://www.eliteprospects.com/player/355659/kristian-tanus,2022-2023,liiga,Kristian Tanus (LW/C),LW/C
Axel Ottosson (C/LW),KooKoo,38,11,15,26,0.68,53,8,https://www.eliteprospects.com/player/438/axel-ottosson,2022-2023,liiga,Axel Ottosson (C/LW),C/LW
Joachim Rohdin (RW),Ässät,60,11,15,26,0.43,30,-16,https://www.eliteprospects.com/player/10515/joachim-rohdin,2022-2023,liiga,Joachim Rohdin (RW),RW
Julius Junttila (LW/RW),Kärpät,48,10,16,26,0.54,16,6,https://www.eliteprospects.com/player/40471/julius-junttila,2022-2023,liiga,Julius Junttila (LW/RW),LW/RW
Jere Karjalainen (RW),Lukko,59,10,16,26,0.44,24,10,https://www.eliteprospects.com/player/45429/jere-karjalainen,2022-2023,liiga,Jere Karjalainen (RW),RW
David Rundblad (D),Kärpät,60,6,20,26,0.43,18,5,https://www.eliteprospects.com/player/7069/david-rundblad,2022-2023,liiga,David Rundblad (D),D
Antoine Morand (C/W),SaiPa,59,4,22,26,0.44,30,-19,https://www.eliteprospects.com/player/275608/antoine-morand,2022-2023,liiga,Antoine Morand (C/W),C/W
Emil Molin (C/LW),KooKoo,51,11,14,25,0.49,10,3,https://www.eliteprospects.com/player/22269/emil-molin,2022-2023,liiga,Emil Molin (C/LW),C/LW
Antti Kalapudas (C),totals,45,5,20,25,0.56,14,-17,https://www.eliteprospects.com/player/104400/antti-kalapudas,2022-2023,liiga,Antti Kalapudas (C),C
Sebastian Stålberg (RW),totals,58,13,11,24,0.41,2,0,https://www.eliteprospects.com/player/9703/sebastian-stalberg,2022-2023,liiga,Sebastian Stålberg (RW),RW
Lauri Korpikoski (LW/RW),TPS,43,11,13,24,0.56,8,4,https://www.eliteprospects.com/player/4219/lauri-korpikoski,2022-2023,liiga,Lauri Korpikoski (LW/RW),LW/RW
Otto Kivenmäki (W/C),Pelicans,51,11,13,24,0.47,14,-3,https://www.eliteprospects.com/player/376271/otto-kivenmaki,2022-2023,liiga,Otto Kivenmäki (W/C),W/C
Jesper Piitulainen (RW),Jukurit,60,11,13,24,0.40,6,9,https://www.eliteprospects.com/player/36604/jesper-piitulainen,2022-2023,liiga,Jesper Piitulainen (RW),RW
Josh Kestner (RW/LW),Lukko,48,10,14,24,0.50,61,3,https://www.eliteprospects.com/player/153872/josh-kestner,2022-2023,liiga,Josh Kestner (RW/LW),RW/LW
Kasper Simontaival (RW),KalPa,49,10,14,24,0.49,18,8,https://www.eliteprospects.com/player/397010/kasper-simontaival,2022-2023,liiga,Kasper Simontaival (RW),RW
Emil Johansson (D),Sport,43,7,17,24,0.56,65,2,https://www.eliteprospects.com/player/79498/emil-johansson,2022-2023,liiga,Emil Johansson (D),D
Aleksi Klemetti (LW),KalPa,50,7,17,24,0.48,4,8,https://www.eliteprospects.com/player/287533/aleksi-klemetti,2022-2023,liiga,Aleksi Klemetti (LW),LW
Sakke Hämäläinen (LW),Pelicans,60,7,17,24,0.40,12,17,https://www.eliteprospects.com/player/284221/sakke-hamalainen,2022-2023,liiga,Sakke Hämäläinen (LW),LW
Valtteri Ojantakanen (LW),SaiPa,58,20,3,23,0.40,4,-17,https://www.eliteprospects.com/player/375918/valtteri-ojantakanen,2022-2023,liiga,Valtteri Ojantakanen (LW),LW
Lars Bryggman (LW/RW),Pelicans,47,14,9,23,0.49,41,5,https://www.eliteprospects.com/player/17002/lars-bryggman,2022-2023,liiga,Lars Bryggman (LW/RW),LW/RW
Gabriel Fontaine (C/LW),Lukko,51,14,9,23,0.45,18,2,https://www.eliteprospects.com/player/213781/gabriel-fontaine,2022-2023,liiga,Gabriel Fontaine (C/LW),C/LW
Eetu Liukas (LW/RW),HPK,58,14,9,23,0.40,104,-3,https://www.eliteprospects.com/player/470708/eetu-liukas,2022-2023,liiga,Eetu Liukas (LW/RW),LW/RW
Aarne Intonen (C),TPS,51,13,10,23,0.45,10,-8,https://www.eliteprospects.com/player/396657/aarne-intonen,2022-2023,liiga,Aarne Intonen (C),C
Robert Rooba (LW/RW),JYP,59,11,12,23,0.39,24,-5,https://www.eliteprospects.com/player/19220/robert-rooba,2022-2023,liiga,Robert Rooba (LW/RW),LW/RW
Marcus Davidsson (C),Tappara,31,8,15,23,0.74,8,6,https://www.eliteprospects.com/player/240720/marcus-davidsson,2022-2023,liiga,Marcus Davidsson (C),C
