player,position,link,total_gp,total_g,total_a,total_tp,total_ppg,total_pim,total_pm,nhle_g,nhle_a,nhle_tp,nhle_ppg,legacy_veteran,new_veteran,non_vet_ufa,league,call_up_send_down,active
Blake Comeau,LW,https://www.eliteprospects.com/player/9190/blake-comeau,426,53,86,139,0.33,285,-50,53.0,86.0,139.0,0.33,True,False,False,nhl,—,False
Dustin Boyd,C,https://www.eliteprospects.com/player/9191/dustin-boyd,236,54,55,109,0.46,107,1,33.5,34.1,67.6,0.29,False,False,True,khl,—,False
Trevor Cheek,C,https://www.eliteprospects.com/player/91917/trevor-cheek,230,60,52,112,0.49,232,20,18.8,17.1,35.8,0.16,False,False,True,ahl,—,False
Kyle Chipchura,C/W,https://www.eliteprospects.com/player/9192/kyle-chipchura,253,28,45,73,0.29,165,-31,18.9,30.9,49.8,0.2,False,False,True,khl,—,False
Isac Nilsson,RW,https://www.eliteprospects.com/player/919261/isac-nilsson,45,3,5,8,0.18,0,-1,1.3,2.2,3.4,0.08,False,False,False,shl,—,False
Dave Bolland,C/RW,https://www.eliteprospects.com/player/9193/dave-bolland,27,1,5,6,0.22,16,-3,1.0,4.4,5.4,0.2,False,False,False,nhl,—,False
Mike Blunden,RW,https://www.eliteprospects.com/player/9195/mike-blunden,233,57,54,111,0.48,294,-59,25.8,24.2,50.0,0.21,False,False,True,del,—,False
Cam Barker,D,https://www.eliteprospects.com/player/9198/cam-barker,157,19,50,69,0.44,172,-32,11.4,30.8,42.1,0.27,False,False,False,liiga,—,False
Tom Pyatt,C,https://www.eliteprospects.com/player/9199/tom-pyatt,324,38,72,110,0.34,46,-28,25.2,48.2,73.3,0.23,True,False,False,nl,SHL ↕ NL,False
Sasha Pokulok,D,https://www.eliteprospects.com/player/9200/sasha-pokulok,1,0,1,1,1.0,0,1,0.0,0.3,0.3,0.3,False,False,False,echl,—,False
Taylor Chorney,D,https://www.eliteprospects.com/player/9204/taylor-chorney,188,9,44,53,0.28,102,31,5.4,24.8,30.2,0.16,False,False,False,nl,—,False
Waltteri Hopponen,LW/RW,https://www.eliteprospects.com/player/92047/waltteri-hopponen,73,5,10,15,0.21,16,-17,2.1,4.2,6.3,0.09,False,False,False,liiga,—,False
Teemu Pulkkinen,RW,https://www.eliteprospects.com/player/92048/teemu-pulkkinen,64,9,10,19,0.3,8,-10,3.8,4.2,8.0,0.12,False,False,False,liiga,—,False
Jack Johnson,D,https://www.eliteprospects.com/player/9205/jack-johnson,659,25,87,112,0.17,264,-17,25.0,87.0,112.0,0.17,True,False,False,nhl,—,False
Antton Mönkäre,LW/RW,https://www.eliteprospects.com/player/92050/antton-monkare,29,0,3,3,0.1,6,-9,0.0,1.3,1.3,0.04,False,False,False,liiga,—,False
Chris Butler,D,https://www.eliteprospects.com/player/9206/chris-butler,255,20,76,96,0.38,153,21,9.4,34.0,43.4,0.17,False,False,True,nhl,NHL ↕ AHL,False
Danny Elser,LW/C,https://www.eliteprospects.com/player/92066/danny-elser,10,2,2,4,0.4,2,1,0.5,0.5,1.1,0.11,False,False,False,echl,—,False
Erik Johnson,D,https://www.eliteprospects.com/player/9207/erik-johnson,567,47,108,155,0.27,254,14,47.0,108.0,155.0,0.27,True,False,False,nhl,—,False
Jere Rouhiainen,D,https://www.eliteprospects.com/player/92079/jere-rouhiainen,150,3,12,15,0.1,32,-5,1.3,5.0,6.3,0.04,False,False,False,liiga,—,False
Niko Ahoniemi,RW/LW,https://www.eliteprospects.com/player/92082/niko-ahoniemi,43,2,5,7,0.16,33,-3,0.8,2.1,2.9,0.07,False,False,False,liiga,—,False
Anton Levtchi,LW/RW,https://www.eliteprospects.com/player/92085/anton-levtchi,448,113,203,316,0.71,197,64,47.8,85.8,133.6,0.3,True,False,False,shl,—,False
T.J. Oshie,RW,https://www.eliteprospects.com/player/9209/t.j.-oshie,567,192,193,385,0.68,302,16,192.0,193.0,385.0,0.68,True,False,False,nhl,—,False
Teemu Vuorisalo,D,https://www.eliteprospects.com/player/92093/teemu-vuorisalo,195,11,19,30,0.15,90,-28,4.6,8.0,12.6,0.06,False,False,True,liiga,—,False
Roni Sevänen,D,https://www.eliteprospects.com/player/92094/roni-sevanen,452,19,62,81,0.18,290,-1,8.0,26.0,34.0,0.08,True,False,False,liiga,—,False
Oliwer Kaski,D,https://www.eliteprospects.com/player/92097/oliwer-kaski,431,92,145,237,0.55,84,0,43.7,68.1,111.8,0.26,True,False,False,del,—,False
Matias Varttinen,RW,https://www.eliteprospects.com/player/92099/matias-varttinen,130,9,19,28,0.22,26,-16,3.8,8.0,11.8,0.09,False,False,False,liiga,—,False
Bobby Ryan,RW/LW,https://www.eliteprospects.com/player/9210/bobby-ryan,340,73,105,178,0.52,150,-64,73.0,105.0,178.0,0.52,True,False,False,nhl,—,False
Julius Harttunen,LW/RW,https://www.eliteprospects.com/player/92103/julius-harttunen,1,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,False,False,False,liiga,—,False
Aleksi Mäkelä,D,https://www.eliteprospects.com/player/92114/aleksi-makela,123,1,5,6,0.05,52,-34,0.4,2.1,2.5,0.02,False,False,False,liiga,—,False
Roope Hintz,C/LW,https://www.eliteprospects.com/player/92117/roope-hintz,689,246,282,528,0.77,231,138,214.1,253.0,467.1,0.68,True,False,False,nhl,—,False
Ville Meskanen,RW,https://www.eliteprospects.com/player/92118/ville-meskanen,569,160,168,328,0.58,154,-28,67.4,71.1,138.5,0.24,True,False,False,liiga,—,False
Kevin Porter,C,https://www.eliteprospects.com/player/9212/kevin-porter,299,50,112,162,0.54,141,19,22.0,51.0,73.0,0.24,True,False,False,ahl,—,False
Jere Helenius,RW/LW,https://www.eliteprospects.com/player/92122/jere-helenius,28,2,3,5,0.18,6,3,0.8,1.3,2.1,0.08,False,False,False,liiga,—,False
Eemeli Suomi,C/LW,https://www.eliteprospects.com/player/92125/eemeli-suomi,565,151,258,409,0.72,335,65,63.5,108.4,171.9,0.3,True,False,False,shl,—,False
Juho Liuksiala,RW,https://www.eliteprospects.com/player/92126/juho-liuksiala,227,37,38,75,0.33,10,-17,15.5,16.0,31.5,0.14,False,False,True,liiga,—,False
Matt Niskanen,D,https://www.eliteprospects.com/player/9214/matt-niskanen,376,33,125,158,0.42,176,66,33.0,125.0,158.0,0.42,True,False,False,nhl,—,False
Blake Wheeler,RW/C,https://www.eliteprospects.com/player/9215/blake-wheeler,639,174,407,581,0.91,400,-5,174.0,407.0,581.0,0.91,True,False,False,nhl,—,False
Nathan Gerbe,C/LW,https://www.eliteprospects.com/player/9216/nathan-gerbe,241,47,93,140,0.58,259,-49,24.6,46.8,71.4,0.3,False,False,True,ahl,—,False
Jack Skille,RW/LW,https://www.eliteprospects.com/player/9217/jack-skille,209,36,32,68,0.33,113,-5,24.4,21.8,46.2,0.22,False,False,True,del,—,False
Eetu Sopanen,D,https://www.eliteprospects.com/player/92180/eetu-sopanen,12,0,2,2,0.17,4,4,0.0,0.8,0.8,0.07,False,False,False,liiga,—,False
Matyas Beran,D,https://www.eliteprospects.com/player/921876/matyas-beran,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,czechia,—,False
Hannes Björninen,C,https://www.eliteprospects.com/player/92191/hannes-bjorninen,543,111,176,287,0.53,335,45,48.6,76.4,125.0,0.23,True,False,False,nl,—,False
Sebastian Repo,RW,https://www.eliteprospects.com/player/92192/sebastian-repo,536,161,167,328,0.61,419,93,67.9,70.4,138.3,0.26,True,False,False,liiga,—,False
Peter Mueller,RW/C,https://www.eliteprospects.com/player/9220/peter-mueller,376,165,187,352,0.94,148,43,62.7,70.8,133.5,0.36,True,False,False,czechia,—,False
Jesse Espo,F,https://www.eliteprospects.com/player/92205/jesse-espo,8,0,0,0,0.0,2,-2,0.0,0.0,0.0,0.0,False,False,False,liiga,—,False
Kasperi Kapanen,W/C,https://www.eliteprospects.com/player/92226/kasperi-kapanen,683,137,194,331,0.48,176,10,115.2,164.3,279.5,0.41,True,False,False,nhl,—,False
Miikka Pitkänen,C/LW,https://www.eliteprospects.com/player/92228/miikka-pitkanen,379,70,114,184,0.49,199,-19,29.4,47.9,77.3,0.2,True,False,False,liiga,—,False
John Tavares,C/LW,https://www.eliteprospects.com/player/9223/john-tavares,834,351,433,784,0.94,344,-9,351.0,433.0,784.0,0.94,True,False,False,nhl,—,False
Samuli Tanhua,D,https://www.eliteprospects.com/player/92237/samuli-tanhua,4,0,1,1,0.25,0,0,0.0,0.4,0.4,0.1,False,False,False,liiga,—,False
Taneli Ronkainen,D,https://www.eliteprospects.com/player/92241/taneli-ronkainen,265,5,24,29,0.11,109,-11,2.1,10.1,12.2,0.05,True,False,False,liiga,—,False
Ladislav Smid,D,https://www.eliteprospects.com/player/9225/ladislav-smid,230,16,85,101,0.44,228,3,5.9,31.4,37.4,0.16,False,False,True,czechia,—,False
David Krejčí,C,https://www.eliteprospects.com/player/9226/david-krejci,532,134,289,423,0.8,175,64,121.4,272.6,394.0,0.74,True,False,False,nhl,—,False
Benjamin Neukom,LW,https://www.eliteprospects.com/player/92267/benjamin-neukom,309,32,32,64,0.21,103,-62,12.8,12.8,25.6,0.08,True,False,False,nl,—,False
Samuel Hybsky,F,https://www.eliteprospects.com/player/922688/samuel-hybsky,13,0,0,0,0.0,0,-3,0.0,0.0,0.0,0.0,False,False,False,slovakia,—,False
Kevin Bozon,LW/RW,https://www.eliteprospects.com/player/92269/kevin-bozon,165,8,14,22,0.13,55,-47,3.2,5.6,8.8,0.05,False,False,False,nl,—,False
Vladimír Sobotka,C/LW,https://www.eliteprospects.com/player/9227/vladimir-sobotka,488,103,177,280,0.57,257,54,56.2,93.7,149.9,0.31,True,False,False,czechia,—,False
Vladislav Zorin,LW,https://www.eliteprospects.com/player/92270/vladislav-zorin,7,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,False,False,False,nl,—,False
Petr Pohl,RW,https://www.eliteprospects.com/player/9228/petr-pohl,166,38,46,84,0.51,38,6,14.1,17.0,31.1,0.19,False,False,False,del,—,False
Guillaume Gélinas,D,https://www.eliteprospects.com/player/92286/guillaume-gelinas,169,23,52,75,0.44,67,29,6.6,14.6,21.2,0.13,False,False,False,slovakia,—,False
Jakub Kindl,D,https://www.eliteprospects.com/player/9230/jakub-kindl,253,13,44,57,0.23,196,-8,6.4,23.1,29.4,0.12,False,False,True,czechia,—,False
Tomas Kudelka,D,https://www.eliteprospects.com/player/9232/tomas-kudelka,81,6,16,22,0.27,34,15,2.2,5.9,8.1,0.1,False,False,False,czechia,—,False
Michal Birner,LW,https://www.eliteprospects.com/player/9233/michal-birner,411,106,218,324,0.79,225,7,39.8,82.3,122.0,0.3,True,False,False,czechia,—,False
Zdeněk Bahenský,RW/LW,https://www.eliteprospects.com/player/9235/zdenek-bahensky,22,2,9,11,0.5,8,-1,0.6,2.5,3.1,0.14,False,False,False,slovakia,—,False
Tomas Kana,RW/C,https://www.eliteprospects.com/player/9236/tomas-kana,4,1,0,1,0.25,0,0,0.4,0.0,0.4,0.1,False,False,False,czechia,—,False
Martin Hanzal,C,https://www.eliteprospects.com/player/9237/martin-hanzal,180,38,53,91,0.51,157,-40,38.0,53.0,91.0,0.51,False,False,False,nhl,—,False
Martins Karsums,LW/RW,https://www.eliteprospects.com/player/9238/martins-karsums,327,74,92,166,0.51,275,-12,39.0,49.2,88.2,0.27,True,False,False,slovakia,—,False
Eric Blum,D,https://www.eliteprospects.com/player/9240/eric-blum,231,20,92,112,0.48,72,42,8.0,36.8,44.8,0.19,False,False,True,nl,—,False
Mathias Joggi,LW/D,https://www.eliteprospects.com/player/9241/mathias-joggi,130,10,11,21,0.16,151,-15,4.0,4.4,8.4,0.06,False,False,False,nl,—,False
Julien Sprunger,RW,https://www.eliteprospects.com/player/9242/julien-sprunger,493,166,161,327,0.66,159,-11,66.4,64.4,130.8,0.27,True,False,False,nl,—,False
Yegor Martynov,D,https://www.eliteprospects.com/player/92423/yegor-martynov,457,41,99,140,0.31,100,83,25.4,61.4,86.8,0.19,True,False,False,khl,—,False
Matthias Bieber,LW/C,https://www.eliteprospects.com/player/9243/matthias-bieber,169,28,33,61,0.36,30,-3,11.2,13.2,24.4,0.14,False,False,False,nl,—,False
Marek Zagrapan,C,https://www.eliteprospects.com/player/9248/marek-zagrapan,256,64,88,152,0.59,108,0,17.9,24.6,42.6,0.17,False,False,True,slovakia,—,False
Andrej Sekera,D,https://www.eliteprospects.com/player/9249/andrej-sekera,361,20,76,96,0.27,78,11,20.0,74.9,94.9,0.26,True,False,False,nhl,—,False
Juraj Mikus,C/RW,https://www.eliteprospects.com/player/9250/juraj-mikus,360,80,111,191,0.53,243,-12,27.2,36.5,63.8,0.18,True,False,False,slovakia,—,False
Sami Niku,D,https://www.eliteprospects.com/player/92502/sami-niku,523,69,223,292,0.56,230,39,30.4,102.3,132.7,0.25,True,False,False,nl,—,False
Vladimír Mihálik,D,https://www.eliteprospects.com/player/9251/vladimir-mihalik,394,21,63,84,0.21,235,79,6.2,18.7,24.9,0.06,True,False,False,slovakia,—,False
Ladislav Scurko,RW/LW,https://www.eliteprospects.com/player/9252/ladislav-scurko,263,56,58,114,0.43,317,-21,15.7,16.2,31.9,0.12,True,False,False,slovakia,—,False
Alexei Yemelin,D,https://www.eliteprospects.com/player/9253/alexei-yemelin,449,16,76,92,0.2,389,-13,11.1,57.8,68.8,0.15,True,False,False,khl,—,False
Kirill Lyamin,D,https://www.eliteprospects.com/player/9254/kirill-lyamin,295,12,49,61,0.21,158,25,7.4,30.4,37.8,0.13,True,False,False,khl,—,False
Enver Lisin,RW,https://www.eliteprospects.com/player/9255/enver-lisin,204,37,43,80,0.39,144,-27,22.9,26.7,49.6,0.24,False,False,True,khl,—,False
Ilya Zubov,C/W,https://www.eliteprospects.com/player/9256/ilya-zubov,284,39,106,145,0.51,122,6,24.2,65.7,89.9,0.32,True,False,False,khl,—,False
Andrei Zubarev,D,https://www.eliteprospects.com/player/9257/andrei-zubarev,270,6,25,31,0.11,93,39,3.7,15.5,19.2,0.07,True,False,False,khl,—,False
Nikolai Kulyomin,LW/RW,https://www.eliteprospects.com/player/9258/nikolai-kulyomin,456,96,94,190,0.42,126,79,67.9,68.2,136.0,0.3,True,False,False,khl,—,False
Mikhail Yunkov,C/W,https://www.eliteprospects.com/player/9260/mikhail-yunkov,213,17,24,41,0.19,70,-2,10.5,14.9,25.4,0.12,False,False,True,khl,—,False
Denis Bodrov,D,https://www.eliteprospects.com/player/9262/denis-bodrov,251,13,35,48,0.19,264,15,8.1,21.7,29.8,0.12,False,False,True,khl,—,False
Nikolai Lemtyugov,LW/RW,https://www.eliteprospects.com/player/9263/nikolai-lemtyugov,121,30,22,52,0.43,100,5,18.6,13.6,32.2,0.27,False,False,False,khl,—,False
Sergei Shirokov,LW,https://www.eliteprospects.com/player/9264/sergei-shirokov,574,157,192,349,0.61,231,81,97.3,119.0,216.4,0.38,True,False,False,khl,—,False
Maximilian Gläßl,D,https://www.eliteprospects.com/player/92641/maximilian-gla%C3%9Fl,182,7,18,25,0.14,79,-41,2.6,6.7,9.2,0.05,False,False,False,del,—,False
Miko Malkamäki,D,https://www.eliteprospects.com/player/9267/miko-malkamaki,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,liiga,—,False
Chris Tierney,C,https://www.eliteprospects.com/player/92677/chris-tierney,732,95,190,285,0.39,155,-95,84.8,170.6,255.4,0.35,True,False,False,nl,—,False
Troy Donnay,D,https://www.eliteprospects.com/player/92678/troy-donnay,172,8,32,40,0.23,192,6,2.2,8.6,10.8,0.06,False,False,False,echl,—,False
Jarkko Näppilä,D,https://www.eliteprospects.com/player/9268/jarkko-nappila,48,0,9,9,0.19,20,-12,0.0,3.8,3.8,0.08,False,False,False,liiga,—,False
Jesse Graham,D,https://www.eliteprospects.com/player/92681/jesse-graham,576,55,230,285,0.49,289,-7,25.5,100.8,126.3,0.22,True,False,False,slovakia,NL ↕ Slovakia,False
Kurtis Gabriel,RW,https://www.eliteprospects.com/player/92683/kurtis-gabriel,347,32,25,57,0.16,652,-23,15.2,12.7,27.9,0.08,True,False,False,nhl,NHL ↕ AHL,False
Niclas Lucenius,LW/C,https://www.eliteprospects.com/player/9271/niclas-lucenius,221,38,86,124,0.56,82,-28,15.3,33.6,48.9,0.22,False,False,True,slovakia,—,False
Maxim Karpov,RW,https://www.eliteprospects.com/player/92711/maxim-karpov,494,84,146,230,0.47,97,79,52.1,90.5,142.6,0.29,True,False,False,khl,—,False
Daniil Yerdakov,LW,https://www.eliteprospects.com/player/92715/daniil-yerdakov,22,2,1,3,0.14,2,-7,1.2,0.6,1.9,0.09,False,False,False,khl,—,False
Jan-Mikael Järvinen,C,https://www.eliteprospects.com/player/9272/jan-mikael-jarvinen,543,83,265,348,0.64,191,61,34.4,109.8,144.2,0.27,True,False,False,liiga,—,False
Constantin Braun,D/LW,https://www.eliteprospects.com/player/9273/constantin-braun,427,23,109,132,0.31,166,-79,8.5,40.3,48.8,0.11,True,False,False,del,—,False
Marcel Müller,LW/C,https://www.eliteprospects.com/player/9275/marcel-muller,322,93,113,206,0.64,343,-16,34.5,41.9,76.4,0.24,True,False,False,del,—,False
David Stich,D,https://www.eliteprospects.com/player/9280/david-stich,272,8,18,26,0.1,459,-20,3.0,6.7,9.6,0.04,True,False,False,czechia,—,False
Oliver Bjorkstrand,RW,https://www.eliteprospects.com/player/92803/oliver-bjorkstrand,792,215,256,471,0.59,152,-54,197.6,242.6,440.2,0.56,True,False,False,nhl,—,False
Martin Látal,RW,https://www.eliteprospects.com/player/9282/martin-latal,264,29,47,76,0.29,166,-17,10.7,17.4,28.1,0.11,True,False,False,czechia,—,False
Vladimir Ruzicka,C,https://www.eliteprospects.com/player/9283/vladimir-ruzicka,264,80,95,175,0.66,188,-5,29.6,35.2,64.8,0.25,True,False,False,czechia,—,False
Jakub Voráček,RW,https://www.eliteprospects.com/player/9285/jakub-voracek,527,99,335,434,0.82,262,-53,99.0,335.0,434.0,0.82,True,False,False,nhl,—,False
David Kveton,C/W,https://www.eliteprospects.com/player/9286/david-kveton,207,50,47,97,0.47,177,21,18.1,16.2,34.4,0.17,False,False,True,czechia,Czechia ↕ Slovakia,False
David Ruzicka,D,https://www.eliteprospects.com/player/9287/david-ruzicka,202,10,52,62,0.31,236,21,2.8,14.6,17.4,0.09,False,False,True,slovakia,—,False
Mikhail Stefanovich,W/C,https://www.eliteprospects.com/player/9289/mikhail-stefanovich,86,24,14,38,0.44,21,-20,8.2,4.8,13.1,0.15,False,False,False,khl,—,False
Tomas Marcinko,C,https://www.eliteprospects.com/player/9292/tomas-marcinko,502,106,168,274,0.55,643,36,39.7,64.2,103.9,0.21,True,False,False,slovakia,—,False
Adam Bezák,C/RW,https://www.eliteprospects.com/player/9293/adam-bezak,38,0,2,2,0.05,8,-3,0.0,0.6,0.6,0.02,False,False,False,slovakia,—,False
Juraj Valach,D,https://www.eliteprospects.com/player/9294/juraj-valach,453,29,97,126,0.28,444,21,9.2,30.3,39.5,0.09,True,False,False,slovakia,—,False
Rastislav Konecny,LW/RW,https://www.eliteprospects.com/player/9295/rastislav-konecny,134,45,32,77,0.57,84,0,12.6,9.0,21.6,0.16,False,False,False,slovakia,—,False
Lukas Vartovnik,C,https://www.eliteprospects.com/player/9296/lukas-vartovnik,189,15,14,29,0.15,114,-13,4.2,3.9,8.1,0.04,False,False,False,slovakia,—,False
Yury Alexandrov,D,https://www.eliteprospects.com/player/9297/yury-alexandrov,375,24,68,92,0.25,172,12,14.9,42.2,57.0,0.15,True,False,False,khl,—,False
Kirill Tulupov,D,https://www.eliteprospects.com/player/9298/kirill-tulupov,8,0,2,2,0.25,2,-3,0.0,0.7,0.7,0.09,False,False,False,liiga,—,False
Andrei Popov,RW/C,https://www.eliteprospects.com/player/9299/andrei-popov,215,35,25,60,0.28,72,-1,21.7,15.5,37.2,0.17,False,False,True,khl,—,False
Artyom Anisimov,C/LW,https://www.eliteprospects.com/player/9300/artyom-anisimov,459,122,121,243,0.53,104,-13,107.8,105.6,213.4,0.46,True,False,False,ahl,—,False
Ruslan Bashkirov,LW,https://www.eliteprospects.com/player/9301/ruslan-bashkirov,20,2,0,2,0.1,8,2,1.2,0.0,1.2,0.06,False,False,False,khl,—,False
Vladimir Zharkov,RW/LW,https://www.eliteprospects.com/player/9303/vladimir-zharkov,526,35,80,115,0.22,234,54,21.7,49.6,71.3,0.14,True,False,False,khl,—,False
Yevgeni Bodrov,C,https://www.eliteprospects.com/player/9306/yevgeni-bodrov,224,22,42,64,0.29,171,-11,13.6,26.0,39.7,0.18,False,False,True,khl,—,False
Cade Fairchild,D,https://www.eliteprospects.com/player/9309/cade-fairchild,173,15,55,70,0.4,64,-19,7.4,27.0,34.3,0.2,False,False,False,khl,KHL ↕ Liiga,False
Miro Ruokonen,LW,https://www.eliteprospects.com/player/93096/miro-ruokonen,461,38,40,78,0.17,124,-28,16.0,16.8,32.8,0.07,True,False,False,liiga,—,False
Stéphane Heughebaert,D/C,https://www.eliteprospects.com/player/93104/stephane-heughebaert,1,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,False,False,False,nl,—,False
Michael Fora,D,https://www.eliteprospects.com/player/93107/michael-fora,449,47,135,182,0.41,461,-14,18.8,54.0,72.8,0.16,True,False,False,nl,—,False
Jamie McBain,D,https://www.eliteprospects.com/player/9311/jamie-mcbain,174,16,62,78,0.45,84,-19,8.2,31.2,39.4,0.23,False,False,False,ahl,—,False
Riccardo Sartori,D,https://www.eliteprospects.com/player/93113/riccardo-sartori,146,1,6,7,0.05,34,-5,0.4,2.4,2.8,0.02,False,False,False,nl,—,False
Brian Strait,D,https://www.eliteprospects.com/player/9313/brian-strait,186,6,24,30,0.16,127,-15,3.2,14.5,17.7,0.1,False,False,False,ahl,—,False
Ryan Hayes,RW,https://www.eliteprospects.com/player/9314/ryan-hayes,31,11,9,20,0.65,48,-10,3.0,2.4,5.4,0.17,False,False,False,nl,—,False
Rhett Rakhshani,RW,https://www.eliteprospects.com/player/9315/rhett-rakhshani,291,84,115,199,0.68,198,-28,35.8,49.0,84.8,0.29,True,False,False,del,—,False
Andrei Alexeyev,C,https://www.eliteprospects.com/player/93161/andrei-alexeyev,273,22,26,48,0.18,65,-31,13.6,16.1,29.8,0.11,True,False,False,khl,—,False
Artyom Lukoyanov,LW,https://www.eliteprospects.com/player/93164/artyom-lukoyanov,470,58,67,125,0.27,236,63,36.0,41.5,77.5,0.16,True,False,False,khl,—,False
Chris Summers,D,https://www.eliteprospects.com/player/9317/chris-summers,326,12,47,59,0.18,265,6,5.2,20.1,25.3,0.08,True,False,False,del,—,False
Stanislav Romanov,D,https://www.eliteprospects.com/player/93176/stanislav-romanov,170,7,13,20,0.12,119,-17,4.3,8.1,12.4,0.07,False,False,False,khl,—,False
Kevin Montgomery,D,https://www.eliteprospects.com/player/9318/kevin-montgomery,48,4,13,17,0.35,14,-1,1.1,3.5,4.6,0.1,False,False,False,echl,—,False
Jim O'Brien,C/RW,https://www.eliteprospects.com/player/9319/jim-o-brien,209,43,54,97,0.46,150,3,18.8,24.2,43.1,0.21,False,False,True,del,—,False
